rep,alp,num_cell,filter_dim,error
1,10,32,"(16, 16)",37.19841959
1,10,56,"(16, 16)",28.42572214
1,10,80,"(16, 16)",22.98226685
1,10,104,"(16, 16)",19.32338025
1,10,128,"(16, 16)",17.22346623
2,0.01,32,"(16, 16)",36.36112454
2,0.01,56,"(16, 16)",30.55239601
2,0.01,80,"(16, 16)",27.39359171
2,0.01,104,"(16, 16)",24.21063876
2,0.01,128,"(16, 16)",22.19269099
2,0.1,32,"(16, 16)",31.43897603
2,0.1,56,"(16, 16)",25.72774344
2,0.1,80,"(16, 16)",22.39012138
2,0.1,104,"(16, 16)",19.7077217
2,0.1,128,"(16, 16)",17.67692751
2,1,32,"(16, 16)",33.38318936
2,1,56,"(16, 16)",26.49283532
2,1,80,"(16, 16)",22.05023631
2,1,104,"(16, 16)",18.38635318
2,1,128,"(16, 16)",16.11260285
2,10,32,"(16, 16)",36.9749697
2,10,56,"(16, 16)",27.85012125
2,10,80,"(16, 16)",22.75844727
2,10,104,"(16, 16)",19.34517042
2,10,128,"(16, 16)",16.83741134
3,0.01,32,"(16, 16)",35.61109658
3,0.01,56,"(16, 16)",30.82487892
3,0.01,80,"(16, 16)",27.65375034
3,0.01,104,"(16, 16)",24.22315791
3,0.01,128,"(16, 16)",22.05896893
3,0.1,32,"(16, 16)",31.8013818
3,0.1,56,"(16, 16)",25.66465571
3,0.1,80,"(16, 16)",22.25136965
3,0.1,104,"(16, 16)",19.50528567
3,0.1,128,"(16, 16)",17.48274307
3,1,32,"(16, 16)",33.73655286
3,1,56,"(16, 16)",26.57509998
3,1,80,"(16, 16)",22.14530892
3,1,104,"(16, 16)",18.1098975
3,1,128,"(16, 16)",16.09282935
3,10,32,"(16, 16)",36.84916035
3,10,56,"(16, 16)",28.03864435
3,10,80,"(16, 16)",23.07045784
3,10,104,"(16, 16)",19.12596597
3,10,128,"(16, 16)",16.83502277
4,0.01,32,"(16, 16)",35.65017159
4,0.01,56,"(16, 16)",30.67449601
4,0.01,80,"(16, 16)",26.76132241
4,0.01,104,"(16, 16)",24.31553368
4,0.01,128,"(16, 16)",22.44825772
4,0.1,32,"(16, 16)",31.46781312
4,0.1,56,"(16, 16)",26.26729799
4,0.1,80,"(16, 16)",22.34867691
4,0.1,104,"(16, 16)",19.83150478
4,0.1,128,"(16, 16)",17.50451362
4,1,32,"(16, 16)",33.46889914
4,1,56,"(16, 16)",26.08057302
4,1,80,"(16, 16)",21.67657495
4,1,104,"(16, 16)",18.4962606
4,1,128,"(16, 16)",16.10102185
4,10,32,"(16, 16)",36.61693075
4,10,56,"(16, 16)",27.86390089
4,10,80,"(16, 16)",22.89455199
4,10,104,"(16, 16)",19.29599291
4,10,128,"(16, 16)",16.83673029
5,0.01,32,"(16, 16)",35.55007739
5,0.01,56,"(16, 16)",30.6748533
5,0.01,80,"(16, 16)",26.96232031
5,0.01,104,"(16, 16)",24.3133289
5,0.01,128,"(16, 16)",22.09418251
5,0.1,32,"(16, 16)",31.96253312
5,0.1,56,"(16, 16)",25.98419325
5,0.1,80,"(16, 16)",22.27257704
5,0.1,104,"(16, 16)",19.6097734
5,0.1,128,"(16, 16)",17.6909709
5,1,32,"(16, 16)",33.93379655
5,1,56,"(16, 16)",26.31673935
5,1,80,"(16, 16)",21.6530444
5,1,104,"(16, 16)",18.45514499
5,1,128,"(16, 16)",15.94757516
5,10,32,"(16, 16)",35.64158271
5,10,56,"(16, 16)",28.29217157
5,10,80,"(16, 16)",22.704958
5,10,104,"(16, 16)",19.47445375
5,10,128,"(16, 16)",16.92224324
6,0.01,32,"(16, 16)",36.22353154
6,0.01,56,"(16, 16)",30.20509966
6,0.01,80,"(16, 16)",27.32841332
6,0.01,104,"(16, 16)",24.35014046
6,0.01,128,"(16, 16)",22.12646333
6,0.1,32,"(16, 16)",31.12517894
6,0.1,56,"(16, 16)",26.07926369
6,0.1,80,"(16, 16)",22.57008915
6,0.1,104,"(16, 16)",19.67770733
6,0.1,128,"(16, 16)",17.68523293
6,1,32,"(16, 16)",33.43246896
6,1,56,"(16, 16)",26.27600415
6,1,80,"(16, 16)",21.76638273
6,1,104,"(16, 16)",18.43952626
6,1,128,"(16, 16)",16.41703944
6,10,32,"(16, 16)",36.89989472
6,10,56,"(16, 16)",28.27917662
6,10,80,"(16, 16)",22.23605501
6,10,104,"(16, 16)",19.56084077
6,10,128,"(16, 16)",16.69732822
7,0.01,32,"(16, 16)",35.83011911
7,0.01,56,"(16, 16)",30.55646778
7,0.01,80,"(16, 16)",26.62065168
7,0.01,104,"(16, 16)",24.39430388
7,0.01,128,"(16, 16)",22.36355264
7,0.1,32,"(16, 16)",31.8525936
7,0.1,56,"(16, 16)",26.37061964
7,0.1,80,"(16, 16)",22.15509065
7,0.1,104,"(16, 16)",19.50702159
7,0.1,128,"(16, 16)",17.78519958
7,1,32,"(16, 16)",33.64156345
7,1,56,"(16, 16)",26.26853826
7,1,80,"(16, 16)",21.28456267
7,1,104,"(16, 16)",18.66103957
7,1,128,"(16, 16)",15.88939849
7,10,32,"(16, 16)",36.37023805
7,10,56,"(16, 16)",27.89571456
7,10,80,"(16, 16)",22.91313603
7,10,104,"(16, 16)",19.39346595
7,10,128,"(16, 16)",17.09410427
8,0.01,32,"(16, 16)",36.57337787
8,0.01,56,"(16, 16)",30.90604313
8,0.01,80,"(16, 16)",27.02037064
8,0.01,104,"(16, 16)",24.23846775
8,0.01,128,"(16, 16)",22.36171588
8,0.1,32,"(16, 16)",31.18725983
8,0.1,56,"(16, 16)",25.93840036
8,0.1,80,"(16, 16)",22.64237225
8,0.1,104,"(16, 16)",19.53415164
8,0.1,128,"(16, 16)",17.70608428
8,1,32,"(16, 16)",34.39535624
8,1,56,"(16, 16)",26.49782611
8,1,80,"(16, 16)",21.53079768
8,1,104,"(16, 16)",18.41133635
8,1,128,"(16, 16)",15.77820689
