rep,alp,num_cell,cell_size,sparse_freq,filter_dim,error
0,1,80,50,6,"(16, 16)",32.39041395
0,1,80,50,8,"(16, 16)",33.21071271
0,1,80,100,2,"(16, 16)",28.76584454
0,1,80,100,4,"(16, 16)",31.05423576
0,1,80,100,6,"(16, 16)",32.36172089
0,1,80,100,8,"(16, 16)",33.19916555
0,1,80,200,2,"(16, 16)",28.74069023
0,1,80,200,4,"(16, 16)",30.95133863
0,1,80,200,6,"(16, 16)",32.31899404
0,1,80,200,8,"(16, 16)",33.26296234
0,1,104,50,2,"(16, 16)",26.41077719
0,1,104,50,4,"(16, 16)",29.64427273
0,1,104,50,6,"(16, 16)",31.24939874
0,1,104,50,8,"(16, 16)",32.34969074
0,1,104,100,2,"(16, 16)",26.5027188
0,1,104,100,4,"(16, 16)",29.60735417
0,1,104,100,6,"(16, 16)",31.24277199
0,1,104,100,8,"(16, 16)",32.23860097
0,1,104,200,2,"(16, 16)",26.47159674
0,1,104,200,4,"(16, 16)",29.62848498
0,1,104,200,6,"(16, 16)",31.2054217
0,1,104,200,8,"(16, 16)",32.24542145
0,1,128,50,2,"(16, 16)",25.05784187
0,1,128,50,4,"(16, 16)",28.80210547
0,1,128,50,6,"(16, 16)",30.61727191
0,1,128,50,8,"(16, 16)",31.73069861
0,1,128,100,2,"(16, 16)",25.09626554
0,1,128,100,4,"(16, 16)",28.83909349
0,1,128,100,6,"(16, 16)",30.63244962
0,1,128,100,8,"(16, 16)",31.63697667
0,1,128,200,2,"(16, 16)",25.08522864
0,1,128,200,4,"(16, 16)",28.84055602
0,1,128,200,6,"(16, 16)",30.57129023
0,1,128,200,8,"(16, 16)",31.64726348
0,10,32,50,2,"(16, 16)",38.92060488
0,10,32,50,4,"(16, 16)",38.93506939
0,10,32,50,6,"(16, 16)",39.76567872
0,10,32,50,8,"(16, 16)",40.38649206
0,10,32,100,2,"(16, 16)",38.92976457
0,10,32,100,4,"(16, 16)",38.99396136
0,10,32,100,6,"(16, 16)",39.80377825
0,10,32,100,8,"(16, 16)",40.28453407
0,10,32,200,2,"(16, 16)",38.98472115
0,10,32,200,4,"(16, 16)",38.97811554
0,10,32,200,6,"(16, 16)",39.7756478
0,10,32,200,8,"(16, 16)",40.35434806
0,10,56,50,2,"(16, 16)",34.35212696
0,10,56,50,4,"(16, 16)",36.96645273
0,10,56,50,6,"(16, 16)",38.22136429
0,10,56,50,8,"(16, 16)",38.9630555
0,10,56,100,2,"(16, 16)",34.41526273
0,10,56,100,4,"(16, 16)",37.05693169
0,10,56,100,6,"(16, 16)",38.21184841
0,10,56,100,8,"(16, 16)",38.88273171
0,10,56,200,2,"(16, 16)",34.40862314
0,10,56,200,4,"(16, 16)",37.09647165
0,10,56,200,6,"(16, 16)",38.24465062
0,10,56,200,8,"(16, 16)",38.9156152
0,10,80,50,2,"(16, 16)",32.86253771
0,10,80,50,4,"(16, 16)",36.26146701
0,10,80,50,6,"(16, 16)",37.6485254
0,10,80,50,8,"(16, 16)",38.39419081
0,10,80,100,2,"(16, 16)",32.85705059
0,10,80,100,4,"(16, 16)",36.34208181
0,10,80,100,6,"(16, 16)",37.63759091
0,10,80,100,8,"(16, 16)",38.29073618
0,10,80,200,2,"(16, 16)",32.82062359
0,10,80,200,4,"(16, 16)",36.28677828
0,10,80,200,6,"(16, 16)",37.65262854
0,10,80,200,8,"(16, 16)",38.38825521
0,10,104,50,2,"(16, 16)",32.17497925
0,10,104,50,4,"(16, 16)",36.02950519
0,10,104,50,6,"(16, 16)",37.3571864
0,10,104,50,8,"(16, 16)",38.10132877
0,10,104,100,2,"(16, 16)",32.15956833
0,10,104,100,4,"(16, 16)",35.93593009
0,10,104,100,6,"(16, 16)",37.27463823
0,10,104,100,8,"(16, 16)",38.05911951
0,10,104,200,2,"(16, 16)",32.15961666
0,10,104,200,4,"(16, 16)",35.94176833
0,10,104,200,6,"(16, 16)",37.23436306
0,10,104,200,8,"(16, 16)",37.97156731
0,10,128,50,2,"(16, 16)",31.722669
0,10,128,50,4,"(16, 16)",35.75899686
0,10,128,50,6,"(16, 16)",37.13962619
0,10,128,50,8,"(16, 16)",37.86491169
0,10,128,100,2,"(16, 16)",31.74648578
0,10,128,100,4,"(16, 16)",35.77223816
0,10,128,100,6,"(16, 16)",37.15335274
0,10,128,100,8,"(16, 16)",37.84910796
0,10,128,200,2,"(16, 16)",31.75669196
0,10,128,200,4,"(16, 16)",35.71031147
0,10,128,200,6,"(16, 16)",37.11556558
0,10,128,200,8,"(16, 16)",37.7646356
1,0.01,32,50,2,"(16, 16)",103.4602344
1,0.01,32,50,4,"(16, 16)",110.6999966
1,0.01,32,50,6,"(16, 16)",109.1516111
1,0.01,32,50,8,"(16, 16)",108.1391697
1,0.01,32,100,2,"(16, 16)",103.4505584
1,0.01,32,100,4,"(16, 16)",109.7686327
1,0.01,32,100,6,"(16, 16)",109.3245431
1,0.01,32,100,8,"(16, 16)",107.2915061
1,0.01,32,200,2,"(16, 16)",103.4025198
1,0.01,32,200,4,"(16, 16)",110.1940198
1,0.01,32,200,6,"(16, 16)",108.7111369
