rep,alp,num_cell,cell_size,sparse_freq,error
1,0.01,32,50,6,33.779364181235344
1,0.01,32,50,8,33.48709455688224
1,0.01,32,100,2,41.74613372809387
1,0.01,32,100,4,35.60874953814939
1,0.01,32,100,6,34.30354928873879
1,0.01,32,100,8,34.50480679183617
1,0.01,32,200,2,42.012230681736824
1,0.01,32,200,4,34.99064058775511
1,0.01,32,200,6,34.27368592484619
1,0.01,32,200,8,33.290668884781255
1,0.1,8,50,2,46.80340736407395
1,0.1,8,50,4,45.688070353693455
1,0.1,8,50,6,45.25925161298387
1,0.1,8,50,8,45.4406702334042
1,0.1,8,100,2,46.62244762153635
1,0.1,8,100,4,45.76068132293443
1,0.1,8,100,6,45.84781546011325
1,0.1,8,100,8,45.58099584264078
1,0.1,8,200,2,46.77906907374025
1,0.1,8,200,4,45.52697708721934
1,0.1,8,200,6,45.12081082413624
1,0.1,8,200,8,45.31477659623082
1,0.1,14,50,2,38.540518358324775
1,0.1,14,50,4,37.19105140974315
1,0.1,14,50,6,36.87216092834645
1,0.1,14,50,8,36.663359411957344
1,0.1,14,100,2,38.5521998073437
1,0.1,14,100,4,36.98041655384771
1,0.1,14,100,6,36.95803112664825
1,0.1,14,100,8,36.97079459539836
1,0.1,14,200,2,38.60237836873081
1,0.1,14,200,4,37.21405409648541
1,0.1,14,200,6,36.66009662605034
1,0.1,14,200,8,36.732970359748954
1,0.1,20,50,2,31.74296840389727
1,0.1,20,50,4,30.820998252134157
1,0.1,20,50,6,30.950466575248683
1,0.1,20,50,8,31.095735388777936
1,0.1,20,100,2,31.78771126782305
1,0.1,20,100,4,30.88550126491409
1,0.1,20,100,6,30.887682391083207
1,0.1,20,100,8,31.16148933886444
1,0.1,20,200,2,31.86567635400653
1,0.1,20,200,4,30.88289365364527
1,0.1,20,200,6,31.102742030705482
1,0.1,20,200,8,31.234228808398186
1,0.1,26,50,2,26.628916564285813
1,0.1,26,50,4,26.558654578613787
1,0.1,26,50,6,27.223287105708668
1,0.1,26,50,8,27.642439157868026
1,0.1,26,100,2,26.636874564179852
1,0.1,26,100,4,26.561652459479507
1,0.1,26,100,6,27.154227195704674
1,0.1,26,100,8,27.685755483120605
1,0.1,26,200,2,26.691863585464375
1,0.1,26,200,4,26.526226309455684
1,0.1,26,200,6,27.167747530663867
1,0.1,26,200,8,27.744283482560753
1,0.1,32,50,2,22.64378740274413
1,0.1,32,50,4,23.563999765764247
1,0.1,32,50,6,24.64898195466432
1,0.1,32,50,8,25.417339311881417
1,0.1,32,100,2,22.657779784021447
1,0.1,32,100,4,23.635665746536155
1,0.1,32,100,6,24.633628534071846
1,0.1,32,100,8,25.46895564645695
