rep,alp,num_cell,error
4,1.0,56,16.257812617318898
4,1.0,80,13.087853608550846
4,1.0,104,10.599385340881431
4,1.0,128,8.633021287421471
4,10.0,32,22.754891341337025
4,10.0,56,16.74289803325583
4,10.0,80,13.538489116627275
4,10.0,104,11.351873174355429
4,10.0,128,9.943145300067377
5,0.01,32,24.886807270458444
5,0.01,56,21.478627160811158
5,0.01,80,19.0526548883529
5,0.01,104,16.826859138786492
5,0.01,128,14.907934065721856
5,0.1,32,20.22994802938773
5,0.1,56,16.479555237147906
5,0.1,80,13.770519966719071
5,0.1,104,11.442758154062476
5,0.1,128,9.800872133334595
5,1.0,32,21.6185797714144
5,1.0,56,16.189210897044802
5,1.0,80,12.991905039585887
5,1.0,104,10.582600806008697
5,1.0,128,8.717288533986105
5,10.0,32,22.618845740160737
5,10.0,56,16.860955165174694
5,10.0,80,13.474183581926695
5,10.0,104,11.249709570632657
5,10.0,128,9.8637737732846
6,0.01,32,24.706349345209407
6,0.01,56,21.605960645164348
6,0.01,80,18.87241229577757
6,0.01,104,16.762420262681168
6,0.01,128,14.819895897833002
6,0.1,32,20.278333174997424
6,0.1,56,16.477652472541692
6,0.1,80,13.795052672641987
6,0.1,104,11.641162096984207
6,0.1,128,9.739462611356327
6,1.0,32,21.755494662364043
6,1.0,56,16.122896515614762
6,1.0,80,13.100448752135334
6,1.0,104,10.639985052686246
6,1.0,128,8.706623134572364
6,10.0,32,22.768850041812883
6,10.0,56,16.791541894996595
6,10.0,80,13.501321798535772
6,10.0,104,11.391746183246694
6,10.0,128,9.868916243058303
7,0.01,32,24.766668390382662
7,0.01,56,21.42203464351186
7,0.01,80,18.84437177906981
7,0.01,104,16.848711801068614
7,0.01,128,14.833869938663266
7,0.1,32,20.32171318626831
7,0.1,56,16.533295647260314
7,0.1,80,13.653294433324751
7,0.1,104,11.479858839117512
7,0.1,128,9.711508257688925
7,1.0,32,21.536022880853796
7,1.0,56,16.250089791856787
7,1.0,80,12.991619930383099
7,1.0,104,10.625547148136214
7,1.0,128,8.70117888958752
7,10.0,32,22.446524757606635
7,10.0,56,16.571792471700146
7,10.0,80,13.594676159407049
7,10.0,104,11.372970735405445
7,10.0,128,9.930413364438715
8,0.01,32,25.005158235552315
8,0.01,56,21.610622940934945
8,0.01,80,18.92460419859518
8,0.01,104,16.777714816909334
8,0.01,128,14.907722320459808
8,0.1,32,20.29866321841391
8,0.1,56,16.393295317847898
8,0.1,80,13.649025549008984
8,0.1,104,11.41362367343898
8,0.1,128,9.646124706989484
8,1.0,32,21.83717633658767
8,1.0,56,16.314819521804484
8,1.0,80,13.128467791975627
8,1.0,104,10.525809764745574
8,1.0,128,8.654624152791051
8,10.0,32,22.767284660087533
8,10.0,56,16.820722986892026
8,10.0,80,13.489175907693589
8,10.0,104,11.43430387939287
8,10.0,128,10.033463943831073
9,0.01,32,25.04701587925329
9,0.01,56,21.395835225205182
9,0.01,80,18.979282126160992
9,0.01,104,16.840730131001294
9,0.01,128,14.86602294337918
9,0.1,32,20.15979417499044
9,0.1,56,16.503754390943353
9,0.1,80,13.823136734905523
9,0.1,104,11.5543278037848
9,0.1,128,9.650966346859917
9,1.0,32,21.518840519041344
9,1.0,56,16.30225725985078
9,1.0,80,13.032549237586903
9,1.0,104,10.599184156006972
9,1.0,128,8.657622631326966
9,10.0,32,22.765382785071505
9,10.0,56,16.698490481195776
9,10.0,80,13.521331605512472
9,10.0,104,11.289584222373405
9,10.0,128,9.96807591183139
