rep,alp,num_cell,filter_dim,error
6,10,80,"(16, 16)",20.74775068
6,10,104,"(16, 16)",16.994511
6,10,128,"(16, 16)",14.66094401
7,0.01,32,"(16, 16)",36.32067879
7,0.01,56,"(16, 16)",30.25482007
7,0.01,80,"(16, 16)",26.80015668
7,0.01,104,"(16, 16)",23.27932817
7,0.01,128,"(16, 16)",20.72562493
7,0.1,32,"(16, 16)",30.98595935
7,0.1,56,"(16, 16)",24.96202545
7,0.1,80,"(16, 16)",20.48617162
7,0.1,104,"(16, 16)",17.63690357
7,0.1,128,"(16, 16)",14.70717002
7,1,32,"(16, 16)",33.17947911
7,1,56,"(16, 16)",24.63760797
7,1,80,"(16, 16)",19.68484363
7,1,104,"(16, 16)",15.43799544
7,1,128,"(16, 16)",12.38847881
7,10,32,"(16, 16)",35.0593016
7,10,56,"(16, 16)",26.30385638
7,10,80,"(16, 16)",20.72523841
7,10,104,"(16, 16)",17.05409397
7,10,128,"(16, 16)",14.4699895
8,0.01,32,"(16, 16)",36.16756511
8,0.01,56,"(16, 16)",30.78895415
8,0.01,80,"(16, 16)",26.60539677
8,0.01,104,"(16, 16)",23.38722741
8,0.01,128,"(16, 16)",20.50488949
8,0.1,32,"(16, 16)",30.6397215
8,0.1,56,"(16, 16)",24.50897045
8,0.1,80,"(16, 16)",20.76347291
8,0.1,104,"(16, 16)",17.51149252
8,0.1,128,"(16, 16)",14.89089271
8,1,32,"(16, 16)",32.58542487
8,1,56,"(16, 16)",24.97814467
8,1,80,"(16, 16)",19.53869097
8,1,104,"(16, 16)",15.4182826
8,1,128,"(16, 16)",12.48760311
8,10,32,"(16, 16)",35.69167783
8,10,56,"(16, 16)",26.1492694
8,10,80,"(16, 16)",20.47896893
8,10,104,"(16, 16)",16.53936557
8,10,128,"(16, 16)",14.49723132
9,0.01,32,"(16, 16)",36.4231182
9,0.01,56,"(16, 16)",30.517824
9,0.01,80,"(16, 16)",26.50590723
9,0.01,104,"(16, 16)",23.49771001
9,0.01,128,"(16, 16)",20.67295284
9,0.1,32,"(16, 16)",31.13796261
9,0.1,56,"(16, 16)",24.44316461
9,0.1,80,"(16, 16)",20.83064611
9,0.1,104,"(16, 16)",17.50498139
9,0.1,128,"(16, 16)",14.80788881
9,1,32,"(16, 16)",32.81555778
9,1,56,"(16, 16)",25.27340082
9,1,80,"(16, 16)",19.47437206
9,1,104,"(16, 16)",15.59025703
9,1,128,"(16, 16)",12.44025486
9,10,32,"(16, 16)",36.82073375
9,10,56,"(16, 16)",26.68479809
9,10,80,"(16, 16)",20.53358063
9,10,104,"(16, 16)",17.01252476
9,10,128,"(16, 16)",14.54553964
0,0.01,8,"(8, 8)",34.48409374
0,0.01,14,"(8, 8)",28.97287073
0,0.01,20,"(8, 8)",25.2723536
0,0.01,26,"(8, 8)",22.19180583
0,0.01,32,"(8, 8)",19.54880686
0,0.1,8,"(8, 8)",32.90692381
0,0.1,14,"(8, 8)",24.50982337
0,0.1,20,"(8, 8)",20.1885097
0,0.1,26,"(8, 8)",16.67172124
0,0.1,32,"(8, 8)",14.03889648
0,1,8,"(8, 8)",65.0205646
0,1,14,"(8, 8)",30.27101862
0,1,20,"(8, 8)",22.50470845
0,1,26,"(8, 8)",18.0606773
0,1,32,"(8, 8)",13.98599715
0,10,8,"(8, 8)",90.5943873
0,10,14,"(8, 8)",33.73350223
0,10,20,"(8, 8)",24.15857507
0,10,26,"(8, 8)",19.62776796
0,10,32,"(8, 8)",16.48193029
1,0.01,8,"(8, 8)",34.76521084
1,0.01,14,"(8, 8)",28.6500515
1,0.01,20,"(8, 8)",25.19195464
1,0.01,26,"(8, 8)",22.52291771
1,0.01,32,"(8, 8)",19.53812057
1,0.1,8,"(8, 8)",32.11338032
1,0.1,14,"(8, 8)",24.44511931
1,0.1,20,"(8, 8)",19.95739653
1,0.1,26,"(8, 8)",16.68561672
1,0.1,32,"(8, 8)",13.46989829
1,1,8,"(8, 8)",68.70423478
1,1,14,"(8, 8)",31.44997005
1,1,20,"(8, 8)",23.09702163
1,1,26,"(8, 8)",18.52675313
1,1,32,"(8, 8)",14.27588738
1,10,8,"(8, 8)",97.69935086
1,10,14,"(8, 8)",33.94241955
1,10,20,"(8, 8)",24.18951471
1,10,26,"(8, 8)",19.69081393
1,10,32,"(8, 8)",16.32345459
2,0.01,8,"(8, 8)",34.24108464
2,0.01,14,"(8, 8)",28.76920951
2,0.01,20,"(8, 8)",25.56798303
2,0.01,26,"(8, 8)",22.35067083
2,0.01,32,"(8, 8)",19.79484884
2,0.1,8,"(8, 8)",32.15006368
2,0.1,14,"(8, 8)",24.27273084
2,0.1,20,"(8, 8)",19.91355467
2,0.1,26,"(8, 8)",16.40101095
2,0.1,32,"(8, 8)",13.76868002
2,1,8,"(8, 8)",65.48922379
2,1,14,"(8, 8)",30.61666913
2,1,20,"(8, 8)",22.44670014
2,1,26,"(8, 8)",17.91653344
2,1,32,"(8, 8)",14.14273538
2,10,8,"(8, 8)",95.80017968
2,10,14,"(8, 8)",34.62622316
2,10,20,"(8, 8)",24.59723023
2,10,26,"(8, 8)",19.06737929
2,10,32,"(8, 8)",16.31332489
3,0.01,8,"(8, 8)",34.43299839
3,0.01,14,"(8, 8)",28.92025507
3,0.01,20,"(8, 8)",25.02381533
3,0.01,26,"(8, 8)",22.36178386
3,0.01,32,"(8, 8)",19.46256948
3,0.1,8,"(8, 8)",33.99416571
3,0.1,14,"(8, 8)",24.50773413
3,0.1,20,"(8, 8)",19.98921237
3,0.1,26,"(8, 8)",16.47379302
3,0.1,32,"(8, 8)",13.81285847
3,1,8,"(8, 8)",66.07853332
3,1,14,"(8, 8)",31.05967911
3,1,20,"(8, 8)",22.94821291
3,1,26,"(8, 8)",18.05247869
3,1,32,"(8, 8)",13.91104242
3,10,8,"(8, 8)",93.79020335
