rep,alp,num_cell,error
6,10.0,104,16.994510998650476
6,10.0,128,14.660944010068295
7,0.01,32,36.320678787862484
7,0.01,56,30.254820069216315
7,0.01,80,26.800156675421665
7,0.01,104,23.27932817348345
7,0.01,128,20.72562493462294
7,0.1,32,30.98595934966106
7,0.1,56,24.962025449441683
7,0.1,80,20.48617161743654
7,0.1,104,17.63690357132534
7,0.1,128,14.707170017190622
7,1.0,32,33.17947911465863
7,1.0,56,24.637607967889142
7,1.0,80,19.684843628920916
7,1.0,104,15.43799543937085
7,1.0,128,12.388478808798315
7,10.0,32,35.059301601053924
7,10.0,56,26.303856379105284
7,10.0,80,20.725238411225778
7,10.0,104,17.054093969609397
7,10.0,128,14.469989501063527
8,0.01,32,36.16756510753945
8,0.01,56,30.788954151178775
8,0.01,80,26.60539677304535
8,0.01,104,23.387227414946974
8,0.01,128,20.504889486629445
8,0.1,32,30.63972150451945
8,0.1,56,24.50897044789461
8,0.1,80,20.763472905523024
8,0.1,104,17.51149252499286
8,0.1,128,14.890892706883296
8,1.0,32,32.58542486504133
8,1.0,56,24.978144667469856
8,1.0,80,19.538690965392572
8,1.0,104,15.418282597712997
8,1.0,128,12.487603105610066
8,10.0,32,35.69167783103006
8,10.0,56,26.149269403058295
8,10.0,80,20.478968927535412
8,10.0,104,16.539365568343918
8,10.0,128,14.49723131778436
9,0.01,32,36.42311820024078
9,0.01,56,30.517823999009522
9,0.01,80,26.505907228030452
9,0.01,104,23.497710014936455
9,0.01,128,20.67295284445553
9,0.1,32,31.137962614135134
9,0.1,56,24.443164607943576
9,0.1,80,20.83064610761611
9,0.1,104,17.50498139464047
9,0.1,128,14.807888810171567
9,1.0,32,32.815557776980654
9,1.0,56,25.273400822278255
9,1.0,80,19.474372064263413
9,1.0,104,15.5902570279254
9,1.0,128,12.440254864795746
9,10.0,32,36.82073374765664
9,10.0,56,26.684798092720648
9,10.0,80,20.53358063032839
9,10.0,104,17.01252475935727
9,10.0,128,14.545539638963962
