rep,dwt_type,lv,alp,num_cell,cell_size,sparse_freq,filter_dim,error
0,db2,2,0.01,128,200,2,"(32, 32)",201.8037727479655
0,db2,2,0.01,128,200,4,"(32, 32)",232.39874656785702
0,db2,2,0.01,128,200,6,"(32, 32)",237.06913666369917
0,db2,2,0.01,128,200,8,"(32, 32)",238.25061521820982
0,db2,2,0.01,224,50,2,"(32, 32)",205.58647177900602
0,db2,2,0.01,224,50,4,"(32, 32)",233.48455321621637
0,db2,2,0.01,224,50,6,"(32, 32)",237.72427695117557
0,db2,2,0.01,224,50,8,"(32, 32)",238.6846907441103
0,db2,2,0.01,224,100,2,"(32, 32)",205.70376539293653
0,db2,2,0.01,224,100,4,"(32, 32)",233.56055744232015
0,db2,2,0.01,224,100,6,"(32, 32)",237.68502663492308
0,db2,2,0.01,224,100,8,"(32, 32)",238.5226573138556
0,db2,2,0.01,224,200,2,"(32, 32)",205.34513668508754
0,db2,2,0.01,224,200,4,"(32, 32)",233.42796720065365
0,db2,2,0.01,224,200,6,"(32, 32)",237.76018628301807
0,db2,2,0.01,224,200,8,"(32, 32)",238.51902032978845
0,db2,2,0.01,320,50,2,"(32, 32)",203.04632437243478
0,db2,2,0.01,320,50,4,"(32, 32)",232.60127222561124
0,db2,2,0.01,320,50,6,"(32, 32)",237.3838181467303
0,db2,2,0.01,320,50,8,"(32, 32)",238.42217397167957
0,db2,2,0.01,320,100,2,"(32, 32)",202.09099408393126
0,db2,2,0.01,320,100,4,"(32, 32)",232.4828238346724
0,db2,2,0.01,320,100,6,"(32, 32)",237.33749770768577
0,db2,2,0.01,320,100,8,"(32, 32)",237.96019495353465
0,db2,2,0.01,320,200,2,"(32, 32)",202.49823502136402
0,db2,2,0.01,320,200,4,"(32, 32)",232.47721889826354
0,db2,2,0.01,320,200,6,"(32, 32)",237.16678661022607
0,db2,2,0.01,320,200,8,"(32, 32)",238.3151032320388
0,db2,2,0.01,416,50,2,"(32, 32)",196.79573116053365
0,db2,2,0.01,416,50,4,"(32, 32)",229.9192727514909
0,db2,2,0.01,416,50,6,"(32, 32)",235.69465529637773
0,db2,2,0.01,416,50,8,"(32, 32)",237.27504978245727
0,db2,2,0.01,416,100,2,"(32, 32)",195.5554625920354
0,db2,2,0.01,416,100,4,"(32, 32)",230.23723501468444
0,db2,2,0.01,416,100,6,"(32, 32)",235.81354965514228
0,db2,2,0.01,416,100,8,"(32, 32)",237.06150009463352
0,db2,2,0.01,416,200,2,"(32, 32)",195.57887701292407
0,db2,2,0.01,416,200,4,"(32, 32)",230.0145827438802
0,db2,2,0.01,416,200,6,"(32, 32)",235.71365885399368
0,db2,2,0.01,416,200,8,"(32, 32)",237.05183610734082
0,db2,2,0.01,512,50,2,"(32, 32)",186.1979832561525
0,db2,2,0.01,512,50,4,"(32, 32)",224.8801631621017
0,db2,2,0.01,512,50,6,"(32, 32)",232.4859349005983
0,db2,2,0.01,512,50,8,"(32, 32)",234.5226240407974
0,db2,2,0.01,512,100,2,"(32, 32)",186.18793371994553
0,db2,2,0.01,512,100,4,"(32, 32)",225.03404910689912
0,db2,2,0.01,512,100,6,"(32, 32)",232.32536136225957
0,db2,2,0.01,512,100,8,"(32, 32)",234.78035503264095
0,db2,2,0.01,512,200,2,"(32, 32)",186.54940795968082
0,db2,2,0.01,512,200,4,"(32, 32)",224.99773066753804
0,db2,2,0.01,512,200,6,"(32, 32)",232.481928395821
0,db2,2,0.01,512,200,8,"(32, 32)",234.69226873965096
0,db2,2,0.1,128,50,2,"(32, 32)",172.4978559056698
0,db2,2,0.1,128,50,4,"(32, 32)",215.08556417229335
0,db2,2,0.1,128,50,6,"(32, 32)",228.27128620479365
0,db2,2,0.1,128,50,8,"(32, 32)",231.15679700538405
0,db2,2,0.1,128,100,2,"(32, 32)",171.06790868412835
0,db2,2,0.1,128,100,4,"(32, 32)",214.89410595060153
0,db2,2,0.1,128,100,6,"(32, 32)",228.27367792228154
0,db2,2,0.1,128,100,8,"(32, 32)",231.12009267512676
0,db2,2,0.1,128,200,2,"(32, 32)",171.90688951987408
0,db2,2,0.1,128,200,4,"(32, 32)",214.79028037580005
0,db2,2,0.1,128,200,6,"(32, 32)",227.71581986647777
0,db2,2,0.1,128,200,8,"(32, 32)",231.03655407829632
0,db2,2,0.1,224,50,2,"(32, 32)",148.7587183729467
0,db2,2,0.1,224,50,4,"(32, 32)",205.0371994971713
0,db2,2,0.1,224,50,6,"(32, 32)",219.91339275799248
0,db2,2,0.1,224,50,8,"(32, 32)",224.39661976143415
0,db2,2,0.1,224,100,2,"(32, 32)",150.51925888276457
0,db2,2,0.1,224,100,4,"(32, 32)",204.39932333018652
0,db2,2,0.1,224,100,6,"(32, 32)",220.56551648933925
0,db2,2,0.1,224,100,8,"(32, 32)",223.55614036022635
0,db2,2,0.1,224,200,2,"(32, 32)",149.76157480891285
0,db2,2,0.1,224,200,4,"(32, 32)",204.63908947329736
0,db2,2,0.1,224,200,6,"(32, 32)",220.01713486613852
0,db2,2,0.1,224,200,8,"(32, 32)",223.85753670403142
0,db2,2,0.1,320,50,2,"(32, 32)",116.75271907147814
0,db2,2,0.1,320,50,4,"(32, 32)",180.39524273023645
0,db2,2,0.1,320,50,6,"(32, 32)",195.09234190418502
0,db2,2,0.1,320,50,8,"(32, 32)",201.20049761299194
0,db2,2,0.1,320,100,2,"(32, 32)",117.39299459920612
0,db2,2,0.1,320,100,4,"(32, 32)",178.29324917210943
0,db2,2,0.1,320,100,6,"(32, 32)",196.63748282588344
0,db2,2,0.1,320,100,8,"(32, 32)",202.33686318479067
0,db2,2,0.1,320,200,2,"(32, 32)",117.57759953682418
0,db2,2,0.1,320,200,4,"(32, 32)",179.48728840481593
0,db2,2,0.1,320,200,6,"(32, 32)",197.0099365032743
0,db2,2,0.1,320,200,8,"(32, 32)",202.67224814651414
0,db2,2,0.1,416,50,2,"(32, 32)",72.14041036533007
0,db2,2,0.1,416,50,4,"(32, 32)",128.95559621606452
0,db2,2,0.1,416,50,6,"(32, 32)",147.2058201494437
0,db2,2,0.1,416,50,8,"(32, 32)",161.2202815859131
0,db2,2,0.1,416,100,2,"(32, 32)",72.73016802855045
0,db2,2,0.1,416,100,4,"(32, 32)",127.11288942098635
0,db2,2,0.1,416,100,6,"(32, 32)",145.57534632457356
0,db2,2,0.1,416,100,8,"(32, 32)",160.4550435097053
0,db2,2,0.1,416,200,2,"(32, 32)",72.07213512896881
