rep,alp,num_cell,error
7,0.01,14,18.570636751251257
7,0.01,20,16.137209978755234
7,0.01,26,14.112114489335303
7,0.01,32,12.389997545785484
7,0.1,8,21.250530640203657
7,0.1,14,15.476591461632102
7,0.1,20,12.411475630457462
7,0.1,26,10.298772194282035
7,0.1,32,8.530830121449798
7,1.0,8,39.71304032940049
7,1.0,14,20.272665172999645
7,1.0,20,14.99362504914198
7,1.0,26,11.70227813712496
7,1.0,32,9.225916259253273
7,10.0,8,50.96832885193974
7,10.0,14,22.100610512288323
7,10.0,20,15.637577579345493
7,10.0,26,12.439224506995973
7,10.0,32,10.577898347080204
8,0.01,8,22.380331416535476
8,0.01,14,18.677365620216104
8,0.01,20,16.035983630451042
8,0.01,26,14.050410927841611
8,0.01,32,12.341678957489783
8,0.1,8,21.01891818993071
8,0.1,14,15.285467209493467
8,0.1,20,12.338553500971575
8,0.1,26,10.245701702731134
8,0.1,32,8.551348030053713
8,1.0,8,40.061176153201394
8,1.0,14,20.195347727997564
8,1.0,20,14.668217634789272
8,1.0,26,11.611004187554503
8,1.0,32,9.301054199520188
8,10.0,8,49.827304377576404
8,10.0,14,21.452983547336146
8,10.0,20,15.538795526434908
8,10.0,26,12.455452236080127
8,10.0,32,10.524611013296461
9,0.01,8,22.542793015446332
9,0.01,14,18.658519919880728
9,0.01,20,16.176533522865963
9,0.01,26,14.050273140529558
9,0.01,32,12.321727567405526
9,0.1,8,20.826972030927845
9,0.1,14,15.3217782696155
9,0.1,20,12.273121558383801
9,0.1,26,10.251545301113927
9,0.1,32,8.445142435484154
9,1.0,8,39.7294720599808
9,1.0,14,20.09073171297998
9,1.0,20,14.919247764462586
9,1.0,26,11.59213665124395
9,1.0,32,9.311290688048771
9,10.0,8,52.18834834522865
9,10.0,14,21.668907440907518
9,10.0,20,15.548256725463718
9,10.0,26,12.572957103867545
9,10.0,32,10.666027963907439
