rep,alp,num_cell,error
5,0.01,104,14.865313541661155
5,0.01,128,13.037643218236767
5,0.1,32,18.89261558021848
5,0.1,56,14.946146740838644
5,0.1,80,12.351462588789856
5,0.1,104,10.29991889847612
5,0.1,128,8.843918222505632
5,1.0,32,20.945791305197304
5,1.0,56,15.630136362800119
5,1.0,80,12.548473517606446
5,1.0,104,10.124853627595048
5,1.0,128,8.22974359606558
5,10.0,32,22.2928857582891
5,10.0,56,16.483019095968626
5,10.0,80,13.072075067713149
5,10.0,104,10.900029810593463
5,10.0,128,9.590052982697097
6,0.01,32,23.366190509960195
6,0.01,56,19.51668968992018
6,0.01,80,17.00861970372888
6,0.01,104,14.875914088781457
6,0.01,128,13.035645838966508
6,0.1,32,18.899745358159496
6,0.1,56,14.951137175416951
6,0.1,80,12.227125804465759
6,0.1,104,10.3788557126757
6,0.1,128,8.738473766458869
6,1.0,32,21.0015572470071
6,1.0,56,15.764572909952339
6,1.0,80,12.402942130003856
6,1.0,104,10.07640280979304
6,1.0,128,8.199144309452453
6,10.0,32,22.157946695161208
6,10.0,56,16.410108595726452
6,10.0,80,13.076816579980584
6,10.0,104,10.966827658850383
6,10.0,128,9.612864783301648
7,0.01,32,23.34224490786752
7,0.01,56,19.500919124754226
7,0.01,80,16.890295260137087
7,0.01,104,14.840657444089286
7,0.01,128,13.094322028217501
7,0.1,32,19.071146020485187
7,0.1,56,14.891631373595072
7,0.1,80,12.229409487824768
7,0.1,104,10.46079345786286
7,0.1,128,8.74983585748664
7,1.0,32,20.87405311127277
7,1.0,56,15.765388237467423
7,1.0,80,12.490351806279474
7,1.0,104,10.149905056814744
7,1.0,128,8.21588572207782
7,10.0,32,22.315380946930766
7,10.0,56,16.415624065823966
7,10.0,80,12.991278730713233
7,10.0,104,10.991864056630847
7,10.0,128,9.5611756847604
8,0.01,32,23.407404098273542
8,0.01,56,19.464205632476254
8,0.01,80,17.237758660536933
8,0.01,104,14.924290901859955
8,0.01,128,12.980192059240702
8,0.1,32,18.853226589420476
8,0.1,56,14.880326030810048
8,0.1,80,12.253362544470813
8,0.1,104,10.379171980391073
8,0.1,128,8.728517154634572
8,1.0,32,20.91475067887429
8,1.0,56,15.636536024647455
8,1.0,80,12.405675918018742
8,1.0,104,10.060574933832935
8,1.0,128,8.259658477225338
8,10.0,32,22.37616611617356
8,10.0,56,16.4929593410251
8,10.0,80,13.124546152169966
8,10.0,104,11.092178104416538
8,10.0,128,9.571150712654957
9,0.01,32,23.29547421947249
9,0.01,56,19.57474619577864
9,0.01,80,17.047859478153416
9,0.01,104,14.697443027376181
9,0.01,128,12.960548105305632
9,0.1,32,18.986902239834677
9,0.1,56,14.92981282754991
9,0.1,80,12.42228557939775
9,0.1,104,10.491954991199377
9,0.1,128,8.79655323151533
9,1.0,32,20.756921004626026
9,1.0,56,15.563711586481162
9,1.0,80,12.423636833341034
9,1.0,104,10.021829239705417
9,1.0,128,8.200142221845674
9,10.0,32,22.48635925486966
9,10.0,56,16.270329479405394
9,10.0,80,13.055191112508881
9,10.0,104,10.901751183343224
9,10.0,128,9.522895328150373
