rep,dwt_type,lv,alp,num_cell,filter_dim,error
4,db2,1,0.1,320,"(32, 32)",160.463193386785
4,db2,1,0.1,416,"(32, 32)",143.78764318767304
4,db2,1,0.1,512,"(32, 32)",127.99140232238621
4,db2,1,1.0,128,"(32, 32)",239.70139061019532
4,db2,1,1.0,224,"(32, 32)",219.66508199769476
4,db2,1,1.0,320,"(32, 32)",200.3144969822789
4,db2,1,1.0,416,"(32, 32)",182.15883682935058
4,db2,1,1.0,512,"(32, 32)",164.8095418630588
4,db2,1,10.0,128,"(32, 32)",247.62542900190786
4,db2,1,10.0,224,"(32, 32)",226.18651171402743
4,db2,1,10.0,320,"(32, 32)",207.76073496932744
4,db2,1,10.0,416,"(32, 32)",190.93924813477057
4,db2,1,10.0,512,"(32, 32)",174.04973097695213
4,db2,2,0.01,128,"(32, 32)",145.0616538546175
4,db2,2,0.01,224,"(32, 32)",104.70651272882127
4,db2,2,0.01,320,"(32, 32)",84.31926614746027
4,db2,2,0.01,416,"(32, 32)",73.22506414419108
4,db2,2,0.01,512,"(32, 32)",63.55101318992342
4,db2,2,0.1,128,"(32, 32)",135.37273074684722
4,db2,2,0.1,224,"(32, 32)",99.4313854397163
4,db2,2,0.1,320,"(32, 32)",75.74814323944602
4,db2,2,0.1,416,"(32, 32)",59.35954340473816
4,db2,2,0.1,512,"(32, 32)",48.025737101087614
4,db2,2,1.0,128,"(32, 32)",202.60315133305363
4,db2,2,1.0,224,"(32, 32)",154.66541126717325
4,db2,2,1.0,320,"(32, 32)",110.17115819165214
4,db2,2,1.0,416,"(32, 32)",80.73903073662422
4,db2,2,1.0,512,"(32, 32)",61.46646590224197
4,db2,2,10.0,128,"(32, 32)",229.96090075656343
4,db2,2,10.0,224,"(32, 32)",177.5573117318247
4,db2,2,10.0,320,"(32, 32)",124.50617633191416
4,db2,2,10.0,416,"(32, 32)",88.9645447134107
4,db2,2,10.0,512,"(32, 32)",66.4188497640044
4,db2,3,0.01,128,"(32, 32)",71.06198076982794
4,db2,3,0.01,224,"(32, 32)",50.75792395456345
4,db2,3,0.01,320,"(32, 32)",42.96918035118299
4,db2,3,0.01,416,"(32, 32)",38.1069568400172
4,db2,3,0.01,512,"(32, 32)",34.55916486932003
4,db2,3,0.1,128,"(32, 32)",63.66151936013789
4,db2,3,0.1,224,"(32, 32)",44.94161450645739
4,db2,3,0.1,320,"(32, 32)",32.9310603931447
4,db2,3,0.1,416,"(32, 32)",27.439955130115003
4,db2,3,0.1,512,"(32, 32)",23.50906043196535
4,db2,3,1.0,128,"(32, 32)",130.7932332700441
4,db2,3,1.0,224,"(32, 32)",83.14264756645865
4,db2,3,1.0,320,"(32, 32)",57.540769105504054
4,db2,3,1.0,416,"(32, 32)",41.758392449857766
4,db2,3,1.0,512,"(32, 32)",32.56679174216339
4,db2,3,10.0,128,"(32, 32)",167.4043961935564
4,db2,3,10.0,224,"(32, 32)",100.0464874932099
4,db2,3,10.0,320,"(32, 32)",65.59660425468756
4,db2,3,10.0,416,"(32, 32)",48.76446279542177
4,db2,3,10.0,512,"(32, 32)",36.5899376320757
5,db2,1,0.01,128,"(32, 32)",218.55920704386392
5,db2,1,0.01,224,"(32, 32)",189.02318899000764
5,db2,1,0.01,320,"(32, 32)",165.1072976313892
5,db2,1,0.01,416,"(32, 32)",145.87126226793148
5,db2,1,0.01,512,"(32, 32)",129.29516637312793
5,db2,1,0.1,128,"(32, 32)",211.09286126119815
5,db2,1,0.1,224,"(32, 32)",181.9461620054962
5,db2,1,0.1,320,"(32, 32)",160.34090975244115
5,db2,1,0.1,416,"(32, 32)",143.13748683514632
5,db2,1,0.1,512,"(32, 32)",127.8575639369208
5,db2,1,1.0,128,"(32, 32)",239.68664395454255
5,db2,1,1.0,224,"(32, 32)",219.42008355022006
5,db2,1,1.0,320,"(32, 32)",200.1566563479299
5,db2,1,1.0,416,"(32, 32)",181.8454116401858
5,db2,1,1.0,512,"(32, 32)",164.31649985510825
5,db2,1,10.0,128,"(32, 32)",247.7290402735758
5,db2,1,10.0,224,"(32, 32)",226.4013417345734
5,db2,1,10.0,320,"(32, 32)",208.33159995108156
