rep,dwt_type,lv,alp,num_cell,filter_dim,error
4,db2,1,0.01,512,"(32, 32)",142.12779759159037
4,db2,1,0.1,128,"(32, 32)",216.86432711588884
4,db2,1,0.1,224,"(32, 32)",192.32698477124188
4,db2,1,0.1,320,"(32, 32)",173.47890377135468
4,db2,1,0.1,416,"(32, 32)",153.91543207807658
4,db2,1,0.1,512,"(32, 32)",130.40303918655178
4,db2,1,1.0,128,"(32, 32)",240.51039352481865
4,db2,1,1.0,224,"(32, 32)",223.56536348091143
4,db2,1,1.0,320,"(32, 32)",206.81379032049514
4,db2,1,1.0,416,"(32, 32)",188.53013347723189
4,db2,1,1.0,512,"(32, 32)",162.84674958500963
4,db2,1,10.0,128,"(32, 32)",251.3237236911108
4,db2,1,10.0,224,"(32, 32)",233.63032566488877
4,db2,1,10.0,320,"(32, 32)",216.17292226986447
4,db2,1,10.0,416,"(32, 32)",198.3878857971136
4,db2,1,10.0,512,"(32, 32)",175.32220148180886
4,db2,2,0.01,128,"(32, 32)",158.13916338186814
4,db2,2,0.01,224,"(32, 32)",128.99388823705814
4,db2,2,0.01,320,"(32, 32)",108.3922564397638
4,db2,2,0.01,416,"(32, 32)",93.06577196383408
4,db2,2,0.01,512,"(32, 32)",79.24926427746372
4,db2,2,0.1,128,"(32, 32)",158.73918584800586
4,db2,2,0.1,224,"(32, 32)",121.01033302197627
4,db2,2,0.1,320,"(32, 32)",85.98643595162888
4,db2,2,0.1,416,"(32, 32)",56.402980280653566
4,db2,2,0.1,512,"(32, 32)",32.10922209988687
4,db2,2,1.0,128,"(32, 32)",211.04544284928005
4,db2,2,1.0,224,"(32, 32)",164.69784673222415
4,db2,2,1.0,320,"(32, 32)",76.98697274720134
4,db2,2,1.0,416,"(32, 32)",28.602852728427308
4,db2,2,1.0,512,"(32, 32)",17.339255250559148
4,db2,2,10.0,128,"(32, 32)",232.60956856422368
4,db2,2,10.0,224,"(32, 32)",190.43253851030875
4,db2,2,10.0,320,"(32, 32)",79.83402644781002
4,db2,2,10.0,416,"(32, 32)",31.453621281945374
4,db2,2,10.0,512,"(32, 32)",22.297587307817764
4,db2,3,0.01,128,"(32, 32)",84.94537409086651
4,db2,3,0.01,224,"(32, 32)",62.72629531003352
4,db2,3,0.01,320,"(32, 32)",52.20965416595538
4,db2,3,0.01,416,"(32, 32)",44.13838753489878
4,db2,3,0.01,512,"(32, 32)",36.54926048605685
4,db2,3,0.1,128,"(32, 32)",81.24565187997358
4,db2,3,0.1,224,"(32, 32)",47.82097168710988
4,db2,3,0.1,320,"(32, 32)",29.18119413885643
4,db2,3,0.1,416,"(32, 32)",19.455697032840828
4,db2,3,0.1,512,"(32, 32)",13.7446044045668
4,db2,3,1.0,128,"(32, 32)",134.03262105691007
4,db2,3,1.0,224,"(32, 32)",41.2988406870695
4,db2,3,1.0,320,"(32, 32)",24.60424782279054
4,db2,3,1.0,416,"(32, 32)",17.477963442152095
4,db2,3,1.0,512,"(32, 32)",13.215971093236238
4,db2,3,10.0,128,"(32, 32)",179.06758673401475
4,db2,3,10.0,224,"(32, 32)",44.26753589990817
4,db2,3,10.0,320,"(32, 32)",25.694719696861707
4,db2,3,10.0,416,"(32, 32)",19.533480048469475
4,db2,3,10.0,512,"(32, 32)",16.12098596572431
5,db2,1,0.01,128,"(32, 32)",214.21396261774234
5,db2,1,0.01,224,"(32, 32)",190.22574781716295
5,db2,1,0.01,320,"(32, 32)",172.141816236812
5,db2,1,0.01,416,"(32, 32)",156.78104976514288
5,db2,1,0.01,512,"(32, 32)",141.20537467161483
5,db2,1,0.1,128,"(32, 32)",217.1480518022664
5,db2,1,0.1,224,"(32, 32)",192.41518439967527
5,db2,1,0.1,320,"(32, 32)",173.21917040762003
5,db2,1,0.1,416,"(32, 32)",153.66256856660019
5,db2,1,0.1,512,"(32, 32)",131.0020278016603
5,db2,1,1.0,128,"(32, 32)",240.29457579041787
5,db2,1,1.0,224,"(32, 32)",223.8941668085799
5,db2,1,1.0,320,"(32, 32)",207.30510083192024
5,db2,1,1.0,416,"(32, 32)",188.48731855845034
5,db2,1,1.0,512,"(32, 32)",163.86711343720393
5,db2,1,10.0,128,"(32, 32)",251.31624502765638
5,db2,1,10.0,224,"(32, 32)",232.89545108845581
5,db2,1,10.0,320,"(32, 32)",216.46107240424095
5,db2,1,10.0,416,"(32, 32)",198.69446828213822
5,db2,1,10.0,512,"(32, 32)",175.19769013593555
5,db2,2,0.01,128,"(32, 32)",158.06685492752257
5,db2,2,0.01,224,"(32, 32)",129.22207552448788
5,db2,2,0.01,320,"(32, 32)",108.40018924541775
5,db2,2,0.01,416,"(32, 32)",92.27130916699863
5,db2,2,0.01,512,"(32, 32)",79.36843241757146
5,db2,2,0.1,128,"(32, 32)",157.72060591979655
5,db2,2,0.1,224,"(32, 32)",120.37043999168361
5,db2,2,0.1,320,"(32, 32)",85.45544867914425
5,db2,2,0.1,416,"(32, 32)",56.98732556422857
5,db2,2,0.1,512,"(32, 32)",33.26750341928954
5,db2,2,1.0,128,"(32, 32)",211.4252214376249
5,db2,2,1.0,224,"(32, 32)",163.97838943265583
5,db2,2,1.0,320,"(32, 32)",77.6766487332123
5,db2,2,1.0,416,"(32, 32)",28.74852118627929
5,db2,2,1.0,512,"(32, 32)",17.521014865414116
5,db2,2,10.0,128,"(32, 32)",234.19477178534922
5,db2,2,10.0,224,"(32, 32)",191.6565062618984
5,db2,2,10.0,320,"(32, 32)",82.28822029977171
5,db2,2,10.0,416,"(32, 32)",31.393171481513694
5,db2,2,10.0,512,"(32, 32)",22.564949980464164
5,db2,3,0.01,128,"(32, 32)",86.79461112104438
5,db2,3,0.01,224,"(32, 32)",63.32671128169669
5,db2,3,0.01,320,"(32, 32)",52.021911296234876
5,db2,3,0.01,416,"(32, 32)",43.649624189963525
5,db2,3,0.01,512,"(32, 32)",36.484270495115986
5,db2,3,0.1,128,"(32, 32)",84.9111077383059
5,db2,3,0.1,224,"(32, 32)",48.40438809640408
5,db2,3,0.1,320,"(32, 32)",29.568915092476654
5,db2,3,0.1,416,"(32, 32)",19.42244016848523
5,db2,3,0.1,512,"(32, 32)",13.543969499457909
5,db2,3,1.0,128,"(32, 32)",135.9811688176354
5,db2,3,1.0,224,"(32, 32)",41.99852463991957
5,db2,3,1.0,320,"(32, 32)",24.381267113619707
5,db2,3,1.0,416,"(32, 32)",17.639262171255606
5,db2,3,1.0,512,"(32, 32)",13.27076145474038
5,db2,3,10.0,128,"(32, 32)",177.248799383189
5,db2,3,10.0,224,"(32, 32)",43.335401373201954
5,db2,3,10.0,320,"(32, 32)",25.302104859377636
5,db2,3,10.0,416,"(32, 32)",19.294445203014742
5,db2,3,10.0,512,"(32, 32)",16.0812770471149
6,db2,1,0.01,128,"(32, 32)",214.0569461653362
6,db2,1,0.01,224,"(32, 32)",190.11697676744728
6,db2,1,0.01,320,"(32, 32)",172.57202995316408
6,db2,1,0.01,416,"(32, 32)",157.04793704820645
6,db2,1,0.01,512,"(32, 32)",140.78902411975002
6,db2,1,0.1,128,"(32, 32)",217.48153345923987
6,db2,1,0.1,224,"(32, 32)",192.82249014769152
6,db2,1,0.1,320,"(32, 32)",173.32441153795747
6,db2,1,0.1,416,"(32, 32)",154.59510330400562
6,db2,1,0.1,512,"(32, 32)",130.96954796925039
6,db2,1,1.0,128,"(32, 32)",240.40349786438406
6,db2,1,1.0,224,"(32, 32)",223.68341878454436
6,db2,1,1.0,320,"(32, 32)",207.19549346279592
6,db2,1,1.0,416,"(32, 32)",188.55217616793712
6,db2,1,1.0,512,"(32, 32)",163.13302417180725
6,db2,1,10.0,128,"(32, 32)",251.13450777730947
6,db2,1,10.0,224,"(32, 32)",232.7303132316446
6,db2,1,10.0,320,"(32, 32)",216.1927866933099
6,db2,1,10.0,416,"(32, 32)",199.10788241828843
6,db2,1,10.0,512,"(32, 32)",174.22486434539317
6,db2,2,0.01,128,"(32, 32)",158.38274043677146
6,db2,2,0.01,224,"(32, 32)",126.96364725024047
6,db2,2,0.01,320,"(32, 32)",108.54252216687784
6,db2,2,0.01,416,"(32, 32)",92.43052441712456
6,db2,2,0.01,512,"(32, 32)",78.54916453169129
6,db2,2,0.1,128,"(32, 32)",156.75757733880397
6,db2,2,0.1,224,"(32, 32)",121.71832366202713
6,db2,2,0.1,320,"(32, 32)",86.76347809231872
6,db2,2,0.1,416,"(32, 32)",55.413258169035714
6,db2,2,0.1,512,"(32, 32)",31.874721211728886
6,db2,2,1.0,128,"(32, 32)",211.35060954352355
6,db2,2,1.0,224,"(32, 32)",163.90357509063136
6,db2,2,1.0,320,"(32, 32)",78.3132201676923
6,db2,2,1.0,416,"(32, 32)",28.281384007257614
6,db2,2,1.0,512,"(32, 32)",17.42793126237126
6,db2,2,10.0,128,"(32, 32)",234.2312070296305
6,db2,2,10.0,224,"(32, 32)",192.49411292053512
6,db2,2,10.0,320,"(32, 32)",82.01494690114573
6,db2,2,10.0,416,"(32, 32)",31.137415788032044
6,db2,2,10.0,512,"(32, 32)",22.226202250211013
6,db2,3,0.01,128,"(32, 32)",85.51482503758338
6,db2,3,0.01,224,"(32, 32)",62.453652004359526
6,db2,3,0.01,320,"(32, 32)",51.348523299426425
6,db2,3,0.01,416,"(32, 32)",43.23645168951433
6,db2,3,0.01,512,"(32, 32)",36.130661411898885
6,db2,3,0.1,128,"(32, 32)",82.13368764414886
6,db2,3,0.1,224,"(32, 32)",48.7625652454588
6,db2,3,0.1,320,"(32, 32)",30.149816714310123
6,db2,3,0.1,416,"(32, 32)",19.82538260515226
6,db2,3,0.1,512,"(32, 32)",13.684222800137347
6,db2,3,1.0,128,"(32, 32)",135.14765148881386
6,db2,3,1.0,224,"(32, 32)",42.88731291998917
6,db2,3,1.0,320,"(32, 32)",24.76278387192948
6,db2,3,1.0,416,"(32, 32)",17.655152089239827
6,db2,3,1.0,512,"(32, 32)",13.317767323510134
6,db2,3,10.0,128,"(32, 32)",178.10954116932675
6,db2,3,10.0,224,"(32, 32)",44.07622994855925
6,db2,3,10.0,320,"(32, 32)",25.50198835212873
6,db2,3,10.0,416,"(32, 32)",19.222743765359105
6,db2,3,10.0,512,"(32, 32)",16.309589579439326
7,db2,1,0.01,128,"(32, 32)",214.4315565236761
7,db2,1,0.01,224,"(32, 32)",190.2956466854416
7,db2,1,0.01,320,"(32, 32)",172.27095887522526
7,db2,1,0.01,416,"(32, 32)",157.17577314373256
7,db2,1,0.01,512,"(32, 32)",141.72247724079386
7,db2,1,0.1,128,"(32, 32)",216.89649184974684
7,db2,1,0.1,224,"(32, 32)",192.41487634331736
7,db2,1,0.1,320,"(32, 32)",173.47088009298383
7,db2,1,0.1,416,"(32, 32)",153.8172837946888
7,db2,1,0.1,512,"(32, 32)",131.01327058681778
7,db2,1,1.0,128,"(32, 32)",240.8808806512673
7,db2,1,1.0,224,"(32, 32)",224.2969937708536
7,db2,1,1.0,320,"(32, 32)",207.2797979507875
7,db2,1,1.0,416,"(32, 32)",188.2612174391441
7,db2,1,1.0,512,"(32, 32)",164.22382553779332
7,db2,1,10.0,128,"(32, 32)",251.5668269838468
7,db2,1,10.0,224,"(32, 32)",233.13566141166967
7,db2,1,10.0,320,"(32, 32)",216.15665698595654
7,db2,1,10.0,416,"(32, 32)",198.6726581109529
7,db2,1,10.0,512,"(32, 32)",175.47401710818679
7,db2,2,0.01,128,"(32, 32)",158.6565208289987
7,db2,2,0.01,224,"(32, 32)",127.76200507205951
7,db2,2,0.01,320,"(32, 32)",108.27754405451886
7,db2,2,0.01,416,"(32, 32)",92.16395606480805
7,db2,2,0.01,512,"(32, 32)",78.64221226185386
7,db2,2,0.1,128,"(32, 32)",157.67346577706138
7,db2,2,0.1,224,"(32, 32)",120.47082248592217
7,db2,2,0.1,320,"(32, 32)",86.5624492328371
7,db2,2,0.1,416,"(32, 32)",57.20157580972719
7,db2,2,0.1,512,"(32, 32)",31.53214476632462
7,db2,2,1.0,128,"(32, 32)",210.89258828160428
7,db2,2,1.0,224,"(32, 32)",164.5116337775625
7,db2,2,1.0,320,"(32, 32)",77.48294721466023
7,db2,2,1.0,416,"(32, 32)",28.53836495638012
7,db2,2,1.0,512,"(32, 32)",17.33371896803855
7,db2,2,10.0,128,"(32, 32)",233.01184182915938
7,db2,2,10.0,224,"(32, 32)",191.95529020809323
7,db2,2,10.0,320,"(32, 32)",81.79709500608396
7,db2,2,10.0,416,"(32, 32)",31.488204018966975
7,db2,2,10.0,512,"(32, 32)",22.198588520577342
7,db2,3,0.01,128,"(32, 32)",84.96301820368832
7,db2,3,0.01,224,"(32, 32)",62.732509591953914
7,db2,3,0.01,320,"(32, 32)",51.25261182875268
7,db2,3,0.01,416,"(32, 32)",43.874070160405516
7,db2,3,0.01,512,"(32, 32)",37.125108609538366
7,db2,3,0.1,128,"(32, 32)",81.4094014851909
7,db2,3,0.1,224,"(32, 32)",49.54093073155796
7,db2,3,0.1,320,"(32, 32)",29.755244073368356
