rep,dwt_type,lv,alp,num_cell,filter_dim,error
4,db2,3,0.1,128,"(32, 32)",33.84206548920925
4,db2,3,0.1,224,"(32, 32)",24.324146531002274
4,db2,3,0.1,320,"(32, 32)",19.569492345744845
4,db2,3,0.1,416,"(32, 32)",16.807189896965703
4,db2,3,0.1,512,"(32, 32)",14.62961929274425
4,db2,3,1.0,128,"(32, 32)",66.43512759633607
4,db2,3,1.0,224,"(32, 32)",43.609689075154954
4,db2,3,1.0,320,"(32, 32)",31.339757997884522
4,db2,3,1.0,416,"(32, 32)",24.20683552698429
4,db2,3,1.0,512,"(32, 32)",20.05439827639492
4,db2,3,10.0,128,"(32, 32)",81.45862420722041
4,db2,3,10.0,224,"(32, 32)",50.78978815691369
4,db2,3,10.0,320,"(32, 32)",34.49499608115171
4,db2,3,10.0,416,"(32, 32)",26.429585600139802
4,db2,3,10.0,512,"(32, 32)",21.184554173755263
5,db2,1,0.01,128,"(32, 32)",109.00651586813049
5,db2,1,0.01,224,"(32, 32)",94.42083849757017
5,db2,1,0.01,320,"(32, 32)",82.66255347981173
5,db2,1,0.01,416,"(32, 32)",72.43752567267765
5,db2,1,0.01,512,"(32, 32)",63.82526143816527
5,db2,1,0.1,128,"(32, 32)",102.20271314016898
5,db2,1,0.1,224,"(32, 32)",88.36217490970301
5,db2,1,0.1,320,"(32, 32)",78.46046409475511
5,db2,1,0.1,416,"(32, 32)",70.05295665853643
5,db2,1,0.1,512,"(32, 32)",62.768200731025054
5,db2,1,1.0,128,"(32, 32)",115.3991984638694
5,db2,1,1.0,224,"(32, 32)",105.32983132669287
5,db2,1,1.0,320,"(32, 32)",96.36246166478378
5,db2,1,1.0,416,"(32, 32)",88.03293855812834
5,db2,1,1.0,512,"(32, 32)",79.44794343239607
5,db2,1,10.0,128,"(32, 32)",117.77281061970393
5,db2,1,10.0,224,"(32, 32)",107.70196880570589
5,db2,1,10.0,320,"(32, 32)",99.24086500354383
5,db2,1,10.0,416,"(32, 32)",91.11180890004773
5,db2,1,10.0,512,"(32, 32)",82.9803787616683
5,db2,2,0.01,128,"(32, 32)",73.31378492707393
5,db2,2,0.01,224,"(32, 32)",53.17069948182204
5,db2,2,0.01,320,"(32, 32)",42.24772123252117
5,db2,2,0.01,416,"(32, 32)",36.32428428118081
5,db2,2,0.01,512,"(32, 32)",31.564514579309492
5,db2,2,0.1,128,"(32, 32)",66.95249550166257
5,db2,2,0.1,224,"(32, 32)",49.932740902580036
5,db2,2,0.1,320,"(32, 32)",38.68673764465262
5,db2,2,0.1,416,"(32, 32)",30.88630833660077
5,db2,2,0.1,512,"(32, 32)",25.204734112336595
5,db2,2,1.0,128,"(32, 32)",99.41831344899062
5,db2,2,1.0,224,"(32, 32)",76.18823990372586
5,db2,2,1.0,320,"(32, 32)",56.077414307511184
5,db2,2,1.0,416,"(32, 32)",41.177590968332794
5,db2,2,1.0,512,"(32, 32)",32.00136193715073
5,db2,2,10.0,128,"(32, 32)",109.77154889069305
5,db2,2,10.0,224,"(32, 32)",85.56182515537918
5,db2,2,10.0,320,"(32, 32)",60.99030943019447
5,db2,2,10.0,416,"(32, 32)",44.424021333252085
5,db2,2,10.0,512,"(32, 32)",33.65531292445834
5,db2,3,0.01,128,"(32, 32)",37.10691958365109
5,db2,3,0.01,224,"(32, 32)",27.972040590186708
5,db2,3,0.01,320,"(32, 32)",23.475308859258863
5,db2,3,0.01,416,"(32, 32)",20.605487725850267
5,db2,3,0.01,512,"(32, 32)",18.641705183530238
5,db2,3,0.1,128,"(32, 32)",35.08578104524931
5,db2,3,0.1,224,"(32, 32)",24.35500779560789
5,db2,3,0.1,320,"(32, 32)",19.86246407027263
5,db2,3,0.1,416,"(32, 32)",16.647958606292722
5,db2,3,0.1,512,"(32, 32)",14.801099293066144
5,db2,3,1.0,128,"(32, 32)",66.82598658046429
5,db2,3,1.0,224,"(32, 32)",44.226058776498995
5,db2,3,1.0,320,"(32, 32)",31.194266462474094
5,db2,3,1.0,416,"(32, 32)",24.324170525611624
5,db2,3,1.0,512,"(32, 32)",19.761147938175874
5,db2,3,10.0,128,"(32, 32)",80.6055900216028
5,db2,3,10.0,224,"(32, 32)",50.57692913424692
5,db2,3,10.0,320,"(32, 32)",34.90551188754916
5,db2,3,10.0,416,"(32, 32)",26.673967776575736
5,db2,3,10.0,512,"(32, 32)",21.0959888315645
6,db2,1,0.01,128,"(32, 32)",109.10620831064128
6,db2,1,0.01,224,"(32, 32)",94.86889974611324
6,db2,1,0.01,320,"(32, 32)",82.4245893362296
6,db2,1,0.01,416,"(32, 32)",72.25611600761967
6,db2,1,0.01,512,"(32, 32)",63.86762662310813
6,db2,1,0.1,128,"(32, 32)",102.18133408728893
6,db2,1,0.1,224,"(32, 32)",88.48113165975015
