rep,alp,num_cell,filter_dim,error
0,10,20,"(8, 8)",49.7201966
0,10,26,"(8, 8)",44.57958605
0,10,32,"(8, 8)",40.44796292
1,0.01,8,"(8, 8)",60.19993873
1,0.01,14,"(8, 8)",54.95205888
1,0.01,20,"(8, 8)",50.33271863
1,0.01,26,"(8, 8)",46.42005513
1,0.01,32,"(8, 8)",43.30889829
1,0.1,8,"(8, 8)",52.63614919
1,0.1,14,"(8, 8)",46.57455853
1,0.1,20,"(8, 8)",42.99509832
1,0.1,26,"(8, 8)",39.37627949
1,0.1,32,"(8, 8)",36.32438405
1,1,8,"(8, 8)",68.85053828
1,1,14,"(8, 8)",55.93272954
1,1,20,"(8, 8)",49.09924231
1,1,26,"(8, 8)",43.8794766
1,1,32,"(8, 8)",39.95163349
1,10,8,"(8, 8)",79.4099439
1,10,14,"(8, 8)",58.21596194
1,10,20,"(8, 8)",49.92621539
1,10,26,"(8, 8)",44.16309754
1,10,32,"(8, 8)",40.29189206
2,0.01,8,"(8, 8)",60.05904008
2,0.01,14,"(8, 8)",54.83952704
2,0.01,20,"(8, 8)",50.34615289
2,0.01,26,"(8, 8)",46.81642739
2,0.01,32,"(8, 8)",43.53000115
2,0.1,8,"(8, 8)",53.08677659
2,0.1,14,"(8, 8)",46.9872718
2,0.1,20,"(8, 8)",42.65623426
2,0.1,26,"(8, 8)",39.41314163
2,0.1,32,"(8, 8)",36.4898285
2,1,8,"(8, 8)",68.93923099
2,1,14,"(8, 8)",56.05935711
2,1,20,"(8, 8)",48.67465961
2,1,26,"(8, 8)",43.76439613
2,1,32,"(8, 8)",39.60882228
2,10,8,"(8, 8)",78.67761488
2,10,14,"(8, 8)",58.4947393
2,10,20,"(8, 8)",49.85378053
2,10,26,"(8, 8)",44.24127564
2,10,32,"(8, 8)",40.66474909
3,0.01,8,"(8, 8)",60.23502594
3,0.01,14,"(8, 8)",54.55544275
3,0.01,20,"(8, 8)",50.28178953
3,0.01,26,"(8, 8)",46.57082662
3,0.01,32,"(8, 8)",43.43673604
3,0.1,8,"(8, 8)",52.71466515
3,0.1,14,"(8, 8)",46.87675636
3,0.1,20,"(8, 8)",42.59495354
3,0.1,26,"(8, 8)",39.4131425
3,0.1,32,"(8, 8)",36.52754129
3,1,8,"(8, 8)",68.78971792
3,1,14,"(8, 8)",55.99078774
3,1,20,"(8, 8)",48.76780845
3,1,26,"(8, 8)",43.725594
3,1,32,"(8, 8)",39.78379987
3,10,8,"(8, 8)",79.8102589
3,10,14,"(8, 8)",58.32955526
3,10,20,"(8, 8)",49.85019585
3,10,26,"(8, 8)",44.40531818
3,10,32,"(8, 8)",40.4026109
4,0.01,8,"(8, 8)",60.10376058
4,0.01,14,"(8, 8)",54.86573887
4,0.01,20,"(8, 8)",50.30021045
4,0.01,26,"(8, 8)",46.48546373
4,0.01,32,"(8, 8)",43.16306374
4,0.1,8,"(8, 8)",52.93038168
4,0.1,14,"(8, 8)",46.8540807
4,0.1,20,"(8, 8)",42.63862558
4,0.1,26,"(8, 8)",39.41051995
4,0.1,32,"(8, 8)",36.37091104
4,1,8,"(8, 8)",68.77543408
4,1,14,"(8, 8)",55.61029688
4,1,20,"(8, 8)",48.77986564
4,1,26,"(8, 8)",43.84257935
4,1,32,"(8, 8)",40.04529691
4,10,8,"(8, 8)",79.57896477
4,10,14,"(8, 8)",58.8576889
4,10,20,"(8, 8)",49.9969195
4,10,26,"(8, 8)",44.60209671
4,10,32,"(8, 8)",40.33457293
5,0.01,8,"(8, 8)",60.28204987
5,0.01,14,"(8, 8)",54.58800058
5,0.01,20,"(8, 8)",50.32359046
5,0.01,26,"(8, 8)",46.76499507
5,0.01,32,"(8, 8)",43.4453456
5,0.1,8,"(8, 8)",52.64594332
5,0.1,14,"(8, 8)",47.17334815
5,0.1,20,"(8, 8)",42.63113364
5,0.1,26,"(8, 8)",39.42893654
5,0.1,32,"(8, 8)",36.33327338
5,1,8,"(8, 8)",68.91417138
5,1,14,"(8, 8)",56.11115677
5,1,20,"(8, 8)",48.7937837
5,1,26,"(8, 8)",43.9457549
5,1,32,"(8, 8)",39.82064793
5,10,8,"(8, 8)",79.27430841
5,10,14,"(8, 8)",58.74759435
5,10,20,"(8, 8)",50.1777194
5,10,26,"(8, 8)",44.3417216
5,10,32,"(8, 8)",40.20545646
6,0.01,8,"(8, 8)",59.91748285
6,0.01,14,"(8, 8)",54.63432508
6,0.01,20,"(8, 8)",50.38977429
6,0.01,26,"(8, 8)",46.75713013
6,0.01,32,"(8, 8)",43.40008444
6,0.1,8,"(8, 8)",52.84047035
6,0.1,14,"(8, 8)",46.95548571
6,0.1,20,"(8, 8)",42.60595976
6,0.1,26,"(8, 8)",39.34345258
6,0.1,32,"(8, 8)",36.38976688
6,1,8,"(8, 8)",68.6778148
6,1,14,"(8, 8)",55.56597697
6,1,20,"(8, 8)",48.9083021
6,1,26,"(8, 8)",43.86270191
6,1,32,"(8, 8)",40.01940786
6,10,8,"(8, 8)",79.70340097
6,10,14,"(8, 8)",58.57397326
6,10,20,"(8, 8)",49.70309472
6,10,26,"(8, 8)",44.48685463
6,10,32,"(8, 8)",40.19795336
7,0.01,8,"(8, 8)",60.32380834
7,0.01,14,"(8, 8)",54.94959547
7,0.01,20,"(8, 8)",50.28018883
7,0.01,26,"(8, 8)",46.49128227
7,0.01,32,"(8, 8)",43.4674836
7,0.1,8,"(8, 8)",52.87583133
7,0.1,14,"(8, 8)",46.96005467
7,0.1,20,"(8, 8)",42.86482518
7,0.1,26,"(8, 8)",39.27677451
7,0.1,32,"(8, 8)",36.31811569
7,1,8,"(8, 8)",69.4405156
7,1,14,"(8, 8)",55.9937555
7,1,20,"(8, 8)",48.90148516
7,1,26,"(8, 8)",43.82676497
7,1,32,"(8, 8)",39.82908575
7,10,8,"(8, 8)",79.68331163
7,10,14,"(8, 8)",57.99918223
7,10,20,"(8, 8)",49.93156575
7,10,26,"(8, 8)",44.39923715
7,10,32,"(8, 8)",40.28839379
8,0.01,8,"(8, 8)",60.20649405
8,0.01,14,"(8, 8)",54.7195102
8,0.01,20,"(8, 8)",50.46072787
8,0.01,26,"(8, 8)",46.64302124
8,0.01,32,"(8, 8)",43.45885104
8,0.1,8,"(8, 8)",52.71260199
8,0.1,14,"(8, 8)",46.90624459
8,0.1,20,"(8, 8)",42.90546889
8,0.1,26,"(8, 8)",39.40119029
8,0.1,32,"(8, 8)",36.51103284
8,1,8,"(8, 8)",68.55016158
8,1,14,"(8, 8)",55.688883
8,1,20,"(8, 8)",48.85044459
8,1,26,"(8, 8)",43.92647057
8,1,32,"(8, 8)",39.88423542
8,10,8,"(8, 8)",79.93471877
8,10,14,"(8, 8)",58.7136175
8,10,20,"(8, 8)",49.81702792
8,10,26,"(8, 8)",44.31565176
8,10,32,"(8, 8)",40.39147434
9,0.01,8,"(8, 8)",60.35492147
9,0.01,14,"(8, 8)",54.6518591
9,0.01,20,"(8, 8)",50.33688829
9,0.01,26,"(8, 8)",46.7078358
9,0.01,32,"(8, 8)",43.52818381
9,0.1,8,"(8, 8)",52.91058465
9,0.1,14,"(8, 8)",46.98295649
9,0.1,20,"(8, 8)",42.73977481
9,0.1,26,"(8, 8)",39.37646026
9,0.1,32,"(8, 8)",36.4552839
9,1,8,"(8, 8)",69.03726763
9,1,14,"(8, 8)",55.9909569
9,1,20,"(8, 8)",48.71993299
9,1,26,"(8, 8)",43.77739582
9,1,32,"(8, 8)",39.71536872
9,10,8,"(8, 8)",79.53737419
9,10,14,"(8, 8)",58.59815081
9,10,20,"(8, 8)",50.11690998
9,10,26,"(8, 8)",44.25875544
9,10,32,"(8, 8)",40.42301764
