rep,dwt_type,lv,alp,num_cell,cell_size,sparse_freq,filter_dim,error
0,db2,1,1.0,416,200,4,"(32, 32)",21.89454152960285
0,db2,1,1.0,416,200,6,"(32, 32)",30.722342668158873
0,db2,1,1.0,416,200,8,"(32, 32)",46.05215035552807
0,db2,1,1.0,512,50,2,"(32, 32)",15.41564382648227
0,db2,1,1.0,512,50,4,"(32, 32)",20.04827319388482
0,db2,1,1.0,512,50,6,"(32, 32)",29.024135740360187
0,db2,1,1.0,512,50,8,"(32, 32)",41.29830721140797
0,db2,1,1.0,512,100,2,"(32, 32)",15.373619699934777
0,db2,1,1.0,512,100,4,"(32, 32)",19.825472751286707
0,db2,1,1.0,512,100,6,"(32, 32)",28.415961927100614
0,db2,1,1.0,512,100,8,"(32, 32)",41.155615776348434
0,db2,1,1.0,512,200,2,"(32, 32)",15.477118553867472
0,db2,1,1.0,512,200,4,"(32, 32)",20.018790477910656
0,db2,1,1.0,512,200,6,"(32, 32)",28.24772796946706
0,db2,1,1.0,512,200,8,"(32, 32)",41.46474094171487
0,db2,1,10.0,128,50,2,"(32, 32)",90.18349267591496
0,db2,1,10.0,128,50,4,"(32, 32)",79.09441680205116
0,db2,1,10.0,128,50,6,"(32, 32)",68.95258747913931
0,db2,1,10.0,128,50,8,"(32, 32)",65.85752807778775
0,db2,1,10.0,128,100,2,"(32, 32)",90.25725234630588
0,db2,1,10.0,128,100,4,"(32, 32)",79.48343656243519
0,db2,1,10.0,128,100,6,"(32, 32)",70.0294482549612
0,db2,1,10.0,128,100,8,"(32, 32)",66.92665874262408
0,db2,1,10.0,128,200,2,"(32, 32)",90.39165249490286
0,db2,1,10.0,128,200,4,"(32, 32)",80.21360783132211
0,db2,1,10.0,128,200,6,"(32, 32)",70.05339915423622
0,db2,1,10.0,128,200,8,"(32, 32)",67.14336904023358
0,db2,1,10.0,224,50,2,"(32, 32)",67.15480184080897
0,db2,1,10.0,224,50,4,"(32, 32)",52.84509874784909
0,db2,1,10.0,224,50,6,"(32, 32)",49.590759802549805
0,db2,1,10.0,224,50,8,"(32, 32)",50.453396548062884
0,db2,1,10.0,224,100,2,"(32, 32)",67.02339908177665
0,db2,1,10.0,224,100,4,"(32, 32)",53.008679668892505
0,db2,1,10.0,224,100,6,"(32, 32)",50.043335407436345
0,db2,1,10.0,224,100,8,"(32, 32)",50.89287509927457
0,db2,1,10.0,224,200,2,"(32, 32)",67.33987881537676
0,db2,1,10.0,224,200,4,"(32, 32)",53.3831428194929
0,db2,1,10.0,224,200,6,"(32, 32)",50.365333481586575
0,db2,1,10.0,224,200,8,"(32, 32)",50.790805666445
0,db2,1,10.0,320,50,2,"(32, 32)",42.9543325865711
0,db2,1,10.0,320,50,4,"(32, 32)",41.00492210616151
0,db2,1,10.0,320,50,6,"(32, 32)",40.95571596637768
0,db2,1,10.0,320,50,8,"(32, 32)",42.116875156439555
0,db2,1,10.0,320,100,2,"(32, 32)",43.43502278022261
0,db2,1,10.0,320,100,4,"(32, 32)",41.31940946062817
0,db2,1,10.0,320,100,6,"(32, 32)",41.31773345624643
0,db2,1,10.0,320,100,8,"(32, 32)",42.60291369149395
0,db2,1,10.0,320,200,2,"(32, 32)",43.198250786370934
0,db2,1,10.0,320,200,4,"(32, 32)",41.458980372505934
0,db2,1,10.0,320,200,6,"(32, 32)",41.507149229919705
0,db2,1,10.0,320,200,8,"(32, 32)",42.49581821288155
0,db2,1,10.0,416,50,2,"(32, 32)",30.65417684997608
0,db2,1,10.0,416,50,4,"(32, 32)",35.10760545197136
0,db2,1,10.0,416,50,6,"(32, 32)",36.250403776879736
0,db2,1,10.0,416,50,8,"(32, 32)",37.610149304256645
0,db2,1,10.0,416,100,2,"(32, 32)",30.906866763665526
0,db2,1,10.0,416,100,4,"(32, 32)",35.5280735068846
0,db2,1,10.0,416,100,6,"(32, 32)",36.471056135495004
0,db2,1,10.0,416,100,8,"(32, 32)",37.41688828661109
0,db2,1,10.0,416,200,2,"(32, 32)",30.65643354044031
0,db2,1,10.0,416,200,4,"(32, 32)",35.83731146324761
0,db2,1,10.0,416,200,6,"(32, 32)",36.43337596764008
0,db2,1,10.0,416,200,8,"(32, 32)",37.46492927930494
0,db2,1,10.0,512,50,2,"(32, 32)",25.833890461810476
0,db2,1,10.0,512,50,4,"(32, 32)",32.103786188173615
0,db2,1,10.0,512,50,6,"(32, 32)",33.029243112335024
0,db2,1,10.0,512,50,8,"(32, 32)",34.06161077896085
0,db2,1,10.0,512,100,2,"(32, 32)",25.762386787088058
0,db2,1,10.0,512,100,4,"(32, 32)",32.35455059373124
0,db2,1,10.0,512,100,6,"(32, 32)",33.14116041298625
0,db2,1,10.0,512,100,8,"(32, 32)",34.364044385655575
0,db2,1,10.0,512,200,2,"(32, 32)",26.314684634456267
0,db2,1,10.0,512,200,4,"(32, 32)",32.405870602776986
0,db2,1,10.0,512,200,6,"(32, 32)",33.30543738068384
0,db2,1,10.0,512,200,8,"(32, 32)",34.311247366742826
0,db2,2,0.01,128,50,2,"(32, 32)",110.76304448033419
0,db2,2,0.01,128,50,4,"(32, 32)",130.89251478109898
0,db2,2,0.01,128,50,6,"(32, 32)",134.1094680851588
0,db2,2,0.01,128,50,8,"(32, 32)",134.8722403228952
0,db2,2,0.01,128,100,2,"(32, 32)",111.09379511965065
0,db2,2,0.01,128,100,4,"(32, 32)",130.71622021931353
0,db2,2,0.01,128,100,6,"(32, 32)",134.01236132641367
0,db2,2,0.01,128,100,8,"(32, 32)",134.91139326967928
0,db2,2,0.01,128,200,2,"(32, 32)",111.1224619314895
0,db2,2,0.01,128,200,4,"(32, 32)",130.80651865123264
0,db2,2,0.01,128,200,6,"(32, 32)",133.95649012854358
0,db2,2,0.01,128,200,8,"(32, 32)",134.7428774110175
0,db2,2,0.01,224,50,2,"(32, 32)",113.28254131133619
0,db2,2,0.01,224,50,4,"(32, 32)",131.34593565903722
0,db2,2,0.01,224,50,6,"(32, 32)",134.2735976181989
0,db2,2,0.01,224,50,8,"(32, 32)",134.9572646705375
0,db2,2,0.01,224,100,2,"(32, 32)",113.25604243716559
0,db2,2,0.01,224,100,4,"(32, 32)",131.1845354287724
0,db2,2,0.01,224,100,6,"(32, 32)",134.2727747234017
0,db2,2,0.01,224,100,8,"(32, 32)",134.74174089192417
0,db2,2,0.01,224,200,2,"(32, 32)",113.41093904793154
0,db2,2,0.01,224,200,4,"(32, 32)",131.2857948538985
0,db2,2,0.01,224,200,6,"(32, 32)",134.12371214064362
0,db2,2,0.01,224,200,8,"(32, 32)",134.6570794183343
0,db2,2,0.01,320,50,2,"(32, 32)",111.08986100526981
0,db2,2,0.01,320,50,4,"(32, 32)",130.43750292454027
0,db2,2,0.01,320,50,6,"(32, 32)",133.76383228969968
0,db2,2,0.01,320,50,8,"(32, 32)",134.44167025955514
0,db2,2,0.01,320,100,2,"(32, 32)",110.97605629160662
0,db2,2,0.01,320,100,4,"(32, 32)",130.36600399708868
0,db2,2,0.01,320,100,6,"(32, 32)",133.67405612399008
0,db2,2,0.01,320,100,8,"(32, 32)",134.5402982958621
0,db2,2,0.01,320,200,2,"(32, 32)",111.17706850296551
0,db2,2,0.01,320,200,4,"(32, 32)",130.1713485038604
0,db2,2,0.01,320,200,6,"(32, 32)",133.66706668448268
0,db2,2,0.01,320,200,8,"(32, 32)",134.46140311257335
0,db2,2,0.01,416,50,2,"(32, 32)",106.72382219584611
0,db2,2,0.01,416,50,4,"(32, 32)",128.70141544112036
0,db2,2,0.01,416,50,6,"(32, 32)",132.58502280747123
0,db2,2,0.01,416,50,8,"(32, 32)",133.40364482138276
0,db2,2,0.01,416,100,2,"(32, 32)",107.22532944489679
0,db2,2,0.01,416,100,4,"(32, 32)",128.66133999710664
0,db2,2,0.01,416,100,6,"(32, 32)",132.5790641396236
0,db2,2,0.01,416,100,8,"(32, 32)",133.42122809296487
0,db2,2,0.01,416,200,2,"(32, 32)",106.65655091916946
0,db2,2,0.01,416,200,4,"(32, 32)",128.6254672680552
0,db2,2,0.01,416,200,6,"(32, 32)",132.509585498072
0,db2,2,0.01,416,200,8,"(32, 32)",133.51768237962386
0,db2,2,0.01,512,50,2,"(32, 32)",100.47108846407997
0,db2,2,0.01,512,50,4,"(32, 32)",125.11914766784763
0,db2,2,0.01,512,50,6,"(32, 32)",130.08664052222426
0,db2,2,0.01,512,50,8,"(32, 32)",131.7075819174887
0,db2,2,0.01,512,100,2,"(32, 32)",99.93775375935185
0,db2,2,0.01,512,100,4,"(32, 32)",125.09221790603864
0,db2,2,0.01,512,100,6,"(32, 32)",129.498557476714
0,db2,2,0.01,512,100,8,"(32, 32)",131.25959116451094
0,db2,2,0.01,512,200,2,"(32, 32)",101.14933248347725
0,db2,2,0.01,512,200,4,"(32, 32)",124.6167481348733
0,db2,2,0.01,512,200,6,"(32, 32)",129.59883262614792
0,db2,2,0.01,512,200,8,"(32, 32)",131.38342022975004
0,db2,2,0.1,128,50,2,"(32, 32)",91.58390238211686
0,db2,2,0.1,128,50,4,"(32, 32)",118.88845391258297
0,db2,2,0.1,128,50,6,"(32, 32)",127.52516228209899
0,db2,2,0.1,128,50,8,"(32, 32)",129.68004299556105
0,db2,2,0.1,128,100,2,"(32, 32)",91.7302926541913
0,db2,2,0.1,128,100,4,"(32, 32)",118.67801980740366
0,db2,2,0.1,128,100,6,"(32, 32)",127.26266217140392
0,db2,2,0.1,128,100,8,"(32, 32)",129.2314343870253
0,db2,2,0.1,128,200,2,"(32, 32)",91.22115221091683
0,db2,2,0.1,128,200,4,"(32, 32)",118.85288502132822
0,db2,2,0.1,128,200,6,"(32, 32)",127.18604476058701
0,db2,2,0.1,128,200,8,"(32, 32)",129.156673656833
0,db2,2,0.1,224,50,2,"(32, 32)",77.6407659862925
0,db2,2,0.1,224,50,4,"(32, 32)",111.25122191368874
0,db2,2,0.1,224,50,6,"(32, 32)",121.62649784557611
0,db2,2,0.1,224,50,8,"(32, 32)",123.6222070391974
0,db2,2,0.1,224,100,2,"(32, 32)",76.76160872450896
0,db2,2,0.1,224,100,4,"(32, 32)",111.08001278957889
0,db2,2,0.1,224,100,6,"(32, 32)",121.29953260654051
0,db2,2,0.1,224,100,8,"(32, 32)",124.39790026067126
0,db2,2,0.1,224,200,2,"(32, 32)",76.99971404579867
0,db2,2,0.1,224,200,4,"(32, 32)",111.27560080522687
0,db2,2,0.1,224,200,6,"(32, 32)",121.31081196211437
0,db2,2,0.1,224,200,8,"(32, 32)",124.28242993580014
0,db2,2,0.1,320,50,2,"(32, 32)",56.882328273963466
0,db2,2,0.1,320,50,4,"(32, 32)",93.42846376747005
0,db2,2,0.1,320,50,6,"(32, 32)",104.31643128115338
0,db2,2,0.1,320,50,8,"(32, 32)",108.45262746692669
0,db2,2,0.1,320,100,2,"(32, 32)",56.63323544199482
0,db2,2,0.1,320,100,4,"(32, 32)",94.20379951249488
0,db2,2,0.1,320,100,6,"(32, 32)",105.01386817900868
0,db2,2,0.1,320,100,8,"(32, 32)",108.77291139435565
0,db2,2,0.1,320,200,2,"(32, 32)",55.94376700474243
0,db2,2,0.1,320,200,4,"(32, 32)",94.58125582078469
0,db2,2,0.1,320,200,6,"(32, 32)",104.99607403999569
0,db2,2,0.1,320,200,8,"(32, 32)",108.40261404538434
0,db2,2,0.1,416,50,2,"(32, 32)",30.479525838853334
0,db2,2,0.1,416,50,4,"(32, 32)",59.589114572470415
0,db2,2,0.1,416,50,6,"(32, 32)",71.63855257021507
0,db2,2,0.1,416,50,8,"(32, 32)",81.56389119215089
0,db2,2,0.1,416,100,2,"(32, 32)",29.072126996751276
0,db2,2,0.1,416,100,4,"(32, 32)",58.822725029438374
0,db2,2,0.1,416,100,6,"(32, 32)",71.0168657016121
0,db2,2,0.1,416,100,8,"(32, 32)",80.65840119453185
0,db2,2,0.1,416,200,2,"(32, 32)",29.694277405355745
0,db2,2,0.1,416,200,4,"(32, 32)",59.8150469677154
0,db2,2,0.1,416,200,6,"(32, 32)",70.82254261475956
0,db2,2,0.1,416,200,8,"(32, 32)",82.32386978165954
0,db2,2,0.1,512,50,2,"(32, 32)",12.199581789446814
0,db2,2,0.1,512,50,4,"(32, 32)",31.41141375702609
0,db2,2,0.1,512,50,6,"(32, 32)",46.03820976064434
0,db2,2,0.1,512,50,8,"(32, 32)",60.17521660975357
0,db2,2,0.1,512,100,2,"(32, 32)",12.091535025330689
0,db2,2,0.1,512,100,4,"(32, 32)",31.854933881450023
0,db2,2,0.1,512,100,6,"(32, 32)",45.57196206217469
0,db2,2,0.1,512,100,8,"(32, 32)",60.60968651609128
0,db2,2,0.1,512,200,2,"(32, 32)",12.188413458606474
0,db2,2,0.1,512,200,4,"(32, 32)",29.855816607636743
0,db2,2,0.1,512,200,6,"(32, 32)",44.79904896544131
0,db2,2,0.1,512,200,8,"(32, 32)",59.58195864641056
0,db2,2,1.0,128,50,2,"(32, 32)",31.588094595659392
0,db2,2,1.0,128,50,4,"(32, 32)",52.884008591592
0,db2,2,1.0,128,50,6,"(32, 32)",68.65200085485137
0,db2,2,1.0,128,50,8,"(32, 32)",79.13581754914233
0,db2,2,1.0,128,100,2,"(32, 32)",32.39588001570859
0,db2,2,1.0,128,100,4,"(32, 32)",50.8519845025771
0,db2,2,1.0,128,100,6,"(32, 32)",69.2520098067498
0,db2,2,1.0,128,100,8,"(32, 32)",79.5474337736341
0,db2,2,1.0,128,200,2,"(32, 32)",32.51401252909563
0,db2,2,1.0,128,200,4,"(32, 32)",52.90159540492819
0,db2,2,1.0,128,200,6,"(32, 32)",68.66128542409373
0,db2,2,1.0,128,200,8,"(32, 32)",78.58265654460234
0,db2,2,1.0,224,50,2,"(32, 32)",16.29410413116523
0,db2,2,1.0,224,50,4,"(32, 32)",23.533525779881014
0,db2,2,1.0,224,50,6,"(32, 32)",36.06646479293351
0,db2,2,1.0,224,50,8,"(32, 32)",44.65546990494715
0,db2,2,1.0,224,100,2,"(32, 32)",16.173037869573673
0,db2,2,1.0,224,100,4,"(32, 32)",23.098981169324137
0,db2,2,1.0,224,100,6,"(32, 32)",35.814795561977455
0,db2,2,1.0,224,100,8,"(32, 32)",44.09548412565485
0,db2,2,1.0,224,200,2,"(32, 32)",16.23242681010032
0,db2,2,1.0,224,200,4,"(32, 32)",23.513176815304092
0,db2,2,1.0,224,200,6,"(32, 32)",35.42909972724272
0,db2,2,1.0,224,200,8,"(32, 32)",44.30849289094412
0,db2,2,1.0,320,50,2,"(32, 32)",14.721667994657462
0,db2,2,1.0,320,50,4,"(32, 32)",20.647218146459828
0,db2,2,1.0,320,50,6,"(32, 32)",30.10834400448864
0,db2,2,1.0,320,50,8,"(32, 32)",38.10575846410881
0,db2,2,1.0,320,100,2,"(32, 32)",14.688638456335147
0,db2,2,1.0,320,100,4,"(32, 32)",20.48199463027036
0,db2,2,1.0,320,100,6,"(32, 32)",29.46096067748856
0,db2,2,1.0,320,100,8,"(32, 32)",37.45328363505138
0,db2,2,1.0,320,200,2,"(32, 32)",14.737299737063065
0,db2,2,1.0,320,200,4,"(32, 32)",20.189802103494515
0,db2,2,1.0,320,200,6,"(32, 32)",29.650250068111777
0,db2,2,1.0,320,200,8,"(32, 32)",37.05785527322341
0,db2,2,1.0,416,50,2,"(32, 32)",13.886582085517741
0,db2,2,1.0,416,50,4,"(32, 32)",19.499018130891812
0,db2,2,1.0,416,50,6,"(32, 32)",27.78803361731259
0,db2,2,1.0,416,50,8,"(32, 32)",35.2259156215729
0,db2,2,1.0,416,100,2,"(32, 32)",13.862024787208103
0,db2,2,1.0,416,100,4,"(32, 32)",19.170593169123762
0,db2,2,1.0,416,100,6,"(32, 32)",27.520098121712106
0,db2,2,1.0,416,100,8,"(32, 32)",35.133348280621796
0,db2,2,1.0,416,200,2,"(32, 32)",13.8718710455703
0,db2,2,1.0,416,200,4,"(32, 32)",19.1601126480773
0,db2,2,1.0,416,200,6,"(32, 32)",27.521718067056586
0,db2,2,1.0,416,200,8,"(32, 32)",35.02290760790731
0,db2,2,1.0,512,50,2,"(32, 32)",13.298495524506974
0,db2,2,1.0,512,50,4,"(32, 32)",18.789371606897344
0,db2,2,1.0,512,50,6,"(32, 32)",26.966588292835144
0,db2,2,1.0,512,50,8,"(32, 32)",33.75137563656983
0,db2,2,1.0,512,100,2,"(32, 32)",13.314530195427519
0,db2,2,1.0,512,100,4,"(32, 32)",18.648654023964237
0,db2,2,1.0,512,100,6,"(32, 32)",26.107075140773734
0,db2,2,1.0,512,100,8,"(32, 32)",33.58984886051392
0,db2,2,1.0,512,200,2,"(32, 32)",13.313460337784894
0,db2,2,1.0,512,200,4,"(32, 32)",18.783278979290788
0,db2,2,1.0,512,200,6,"(32, 32)",26.20135765052477
0,db2,2,1.0,512,200,8,"(32, 32)",33.425868840363066
