rep,alp,num_cell,filter_dim,error
7,1,32,"(8, 8)",33.87884635
7,10,8,"(8, 8)",102.7844087
7,10,14,"(8, 8)",59.11269213
7,10,20,"(8, 8)",46.95005563
7,10,26,"(8, 8)",40.26316836
7,10,32,"(8, 8)",35.39811404
8,0.01,8,"(8, 8)",63.58495109
8,0.01,14,"(8, 8)",56.43856185
8,0.01,20,"(8, 8)",51.18702927
8,0.01,26,"(8, 8)",46.2790477
8,0.01,32,"(8, 8)",41.68579913
8,0.1,8,"(8, 8)",57.06594731
8,0.1,14,"(8, 8)",47.38083188
8,0.1,20,"(8, 8)",41.267109
8,0.1,26,"(8, 8)",36.60749451
8,0.1,32,"(8, 8)",32.11809659
8,1,8,"(8, 8)",87.08573515
8,1,14,"(8, 8)",56.69467256
8,1,20,"(8, 8)",46.164844
8,1,26,"(8, 8)",39.50472642
8,1,32,"(8, 8)",33.92874707
8,10,8,"(8, 8)",102.1209457
8,10,14,"(8, 8)",59.44112606
8,10,20,"(8, 8)",47.04812678
8,10,26,"(8, 8)",40.37232022
8,10,32,"(8, 8)",35.35564214
9,0.01,8,"(8, 8)",63.64221747
9,0.01,14,"(8, 8)",56.43993155
9,0.01,20,"(8, 8)",51.42822964
9,0.01,26,"(8, 8)",46.4903193
9,0.01,32,"(8, 8)",41.72710618
9,0.1,8,"(8, 8)",57.06077033
9,0.1,14,"(8, 8)",47.25138938
9,0.1,20,"(8, 8)",41.53506597
9,0.1,26,"(8, 8)",36.53243638
9,0.1,32,"(8, 8)",32.29507012
9,1,8,"(8, 8)",85.97588505
9,1,14,"(8, 8)",57.24153611
9,1,20,"(8, 8)",46.34797663
9,1,26,"(8, 8)",39.53607636
9,1,32,"(8, 8)",33.82009972
9,10,8,"(8, 8)",102.4245645
9,10,14,"(8, 8)",59.0438598
9,10,20,"(8, 8)",47.03358891
9,10,26,"(8, 8)",39.98420556
9,10,32,"(8, 8)",35.22460488
0,0.01,32,"(16, 16)",62.08860972
0,0.01,56,"(16, 16)",56.14662491
0,0.01,80,"(16, 16)",51.00967959
0,0.01,104,"(16, 16)",46.41864937
0,0.01,128,"(16, 16)",41.9759095
0,0.1,32,"(16, 16)",52.78853342
0,0.1,56,"(16, 16)",46.42215982
0,0.1,80,"(16, 16)",41.56112315
0,0.1,104,"(16, 16)",36.92449397
0,0.1,128,"(16, 16)",32.64770186
0,1,32,"(16, 16)",55.26079385
0,1,56,"(16, 16)",47.22960739
0,1,80,"(16, 16)",41.58420027
0,1,104,"(16, 16)",36.45973268
0,1,128,"(16, 16)",31.88102575
0,10,32,"(16, 16)",58.13291667
0,10,56,"(16, 16)",48.24990995
0,10,80,"(16, 16)",42.17123289
0,10,104,"(16, 16)",37.10968914
0,10,128,"(16, 16)",33.26351
1,0.01,32,"(16, 16)",62.57459562
1,0.01,56,"(16, 16)",56.24919789
1,0.01,80,"(16, 16)",51.03910753
1,0.01,104,"(16, 16)",46.45008135
1,0.01,128,"(16, 16)",41.75958375
1,0.1,32,"(16, 16)",52.77995657
1,0.1,56,"(16, 16)",46.5011624
1,0.1,80,"(16, 16)",41.52523243
1,0.1,104,"(16, 16)",36.91680189
1,0.1,128,"(16, 16)",32.80580812
1,1,32,"(16, 16)",55.4813277
1,1,56,"(16, 16)",47.24515303
1,1,80,"(16, 16)",41.49461918
1,1,104,"(16, 16)",36.46909043
1,1,128,"(16, 16)",31.81953212
1,10,32,"(16, 16)",58.03153568
1,10,56,"(16, 16)",48.33016787
1,10,80,"(16, 16)",42.13490491
1,10,104,"(16, 16)",37.19935637
1,10,128,"(16, 16)",33.2394681
2,0.01,32,"(16, 16)",62.77275749
2,0.01,56,"(16, 16)",56.42157653
2,0.01,80,"(16, 16)",51.12024161
2,0.01,104,"(16, 16)",46.42639611
2,0.01,128,"(16, 16)",41.8864301
2,0.1,32,"(16, 16)",52.79982469
2,0.1,56,"(16, 16)",46.48957039
2,0.1,80,"(16, 16)",41.43653208
2,0.1,104,"(16, 16)",37.00295375
2,0.1,128,"(16, 16)",32.71677064
2,1,32,"(16, 16)",55.04697832
2,1,56,"(16, 16)",47.19427041
2,1,80,"(16, 16)",41.47827945
2,1,104,"(16, 16)",36.47799338
2,1,128,"(16, 16)",31.86340468
2,10,32,"(16, 16)",57.5642583
2,10,56,"(16, 16)",48.43879062
2,10,80,"(16, 16)",42.18256938
2,10,104,"(16, 16)",37.18290746
2,10,128,"(16, 16)",33.36372631
3,0.01,32,"(16, 16)",62.44927095
3,0.01,56,"(16, 16)",56.18022603
3,0.01,80,"(16, 16)",51.22128645
3,0.01,104,"(16, 16)",46.58548189
3,0.01,128,"(16, 16)",41.85911022
3,0.1,32,"(16, 16)",52.97576336
3,0.1,56,"(16, 16)",46.47315639
3,0.1,80,"(16, 16)",41.49339867
3,0.1,104,"(16, 16)",36.91899505
3,0.1,128,"(16, 16)",32.75561615
3,1,32,"(16, 16)",55.35362251
3,1,56,"(16, 16)",47.43118465
3,1,80,"(16, 16)",41.65436052
3,1,104,"(16, 16)",36.52227986
3,1,128,"(16, 16)",31.85870154
3,10,32,"(16, 16)",57.75039111
3,10,56,"(16, 16)",48.31733839
3,10,80,"(16, 16)",42.24600413
3,10,104,"(16, 16)",37.09715907
3,10,128,"(16, 16)",33.19392916
4,0.01,32,"(16, 16)",62.26231547
4,0.01,56,"(16, 16)",56.2753689
4,0.01,80,"(16, 16)",51.09384613
4,0.01,104,"(16, 16)",46.54860973
4,0.01,128,"(16, 16)",41.88117566
4,0.1,32,"(16, 16)",53.04077523
4,0.1,56,"(16, 16)",46.5699477
4,0.1,80,"(16, 16)",41.47877911
4,0.1,104,"(16, 16)",37.03297249
4,0.1,128,"(16, 16)",32.77749441
4,1,32,"(16, 16)",55.78377704
4,1,56,"(16, 16)",47.43395151
4,1,80,"(16, 16)",41.33549541
4,1,104,"(16, 16)",36.46839718
4,1,128,"(16, 16)",31.81407536
4,10,32,"(16, 16)",58.06795372
4,10,56,"(16, 16)",48.47820524
4,10,80,"(16, 16)",42.07426327
4,10,104,"(16, 16)",37.26561021
4,10,128,"(16, 16)",33.33761377
5,0.01,32,"(16, 16)",62.3884704
5,0.01,56,"(16, 16)",56.21046262
5,0.01,80,"(16, 16)",50.99064173
5,0.01,104,"(16, 16)",46.432978
5,0.01,128,"(16, 16)",41.94997269
5,0.1,32,"(16, 16)",52.95722264
5,0.1,56,"(16, 16)",46.57547803
5,0.1,80,"(16, 16)",41.62195734
5,0.1,104,"(16, 16)",37.08570303
5,0.1,128,"(16, 16)",32.657254
5,1,32,"(16, 16)",55.61770692
5,1,56,"(16, 16)",47.25405539
5,1,80,"(16, 16)",41.5738542
5,1,104,"(16, 16)",36.59716505
5,1,128,"(16, 16)",31.7007927
5,10,32,"(16, 16)",57.52653322
5,10,56,"(16, 16)",48.41398087
5,10,80,"(16, 16)",41.98363735
5,10,104,"(16, 16)",37.02688436
5,10,128,"(16, 16)",33.2932155
6,0.01,32,"(16, 16)",62.2614212
6,0.01,56,"(16, 16)",56.09330191
6,0.01,80,"(16, 16)",51.03887561
6,0.01,104,"(16, 16)",46.50227773
6,0.01,128,"(16, 16)",41.98710007
6,0.1,32,"(16, 16)",53.0238888
6,0.1,56,"(16, 16)",46.45893729
6,0.1,80,"(16, 16)",41.49409388
6,0.1,104,"(16, 16)",36.77808449
6,0.1,128,"(16, 16)",32.73606017
6,1,32,"(16, 16)",55.57942973
6,1,56,"(16, 16)",47.15772962
6,1,80,"(16, 16)",41.65175156
6,1,104,"(16, 16)",36.39696105
6,1,128,"(16, 16)",31.84531388
6,10,32,"(16, 16)",57.90108807
6,10,56,"(16, 16)",48.24458223
6,10,80,"(16, 16)",42.15560557
6,10,104,"(16, 16)",37.2155582
6,10,128,"(16, 16)",33.28203663
7,0.01,32,"(16, 16)",62.30998979
7,0.01,56,"(16, 16)",56.06529887
7,0.01,80,"(16, 16)",51.00897463
7,0.01,104,"(16, 16)",46.42630392
7,0.01,128,"(16, 16)",41.97077175
7,0.1,32,"(16, 16)",52.84546022
7,0.1,56,"(16, 16)",46.44053424
7,0.1,80,"(16, 16)",41.45863657
7,0.1,104,"(16, 16)",37.02484472
7,0.1,128,"(16, 16)",32.82571598
7,1,32,"(16, 16)",55.5259434
7,1,56,"(16, 16)",47.38731446
7,1,80,"(16, 16)",41.46696624
7,1,104,"(16, 16)",36.57677735
7,1,128,"(16, 16)",31.83125948
7,10,32,"(16, 16)",57.75013667
7,10,56,"(16, 16)",48.19012298
7,10,80,"(16, 16)",42.04362407
7,10,104,"(16, 16)",37.20684742
7,10,128,"(16, 16)",33.08558014
8,0.01,32,"(16, 16)",62.53970815
8,0.01,56,"(16, 16)",56.10001332
8,0.01,80,"(16, 16)",51.2739696
8,0.01,104,"(16, 16)",46.45948577
8,0.01,128,"(16, 16)",42.01464625
8,0.1,32,"(16, 16)",52.95761879
8,0.1,56,"(16, 16)",46.61036632
8,0.1,80,"(16, 16)",41.47741931
8,0.1,104,"(16, 16)",37.05406384
8,0.1,128,"(16, 16)",32.68067899
8,1,32,"(16, 16)",55.31211651
8,1,56,"(16, 16)",47.2313527
8,1,80,"(16, 16)",41.4933282
8,1,104,"(16, 16)",36.37347031
8,1,128,"(16, 16)",31.87042796
8,10,32,"(16, 16)",58.10494738
8,10,56,"(16, 16)",48.33799712
8,10,80,"(16, 16)",42.24474288
8,10,104,"(16, 16)",37.30004394
8,10,128,"(16, 16)",33.24630614
9,0.01,32,"(16, 16)",62.15770568
9,0.01,56,"(16, 16)",56.21930352
9,0.01,80,"(16, 16)",51.14305632
9,0.01,104,"(16, 16)",46.62161999
9,0.01,128,"(16, 16)",42.01199587
9,0.1,32,"(16, 16)",52.87132077
9,0.1,56,"(16, 16)",46.44257328
9,0.1,80,"(16, 16)",41.3723152
9,0.1,104,"(16, 16)",37.05377115
9,0.1,128,"(16, 16)",32.75665419
9,1,32,"(16, 16)",55.50969859
9,1,56,"(16, 16)",47.42447396
9,1,80,"(16, 16)",41.42391768
9,1,104,"(16, 16)",36.53151722
9,1,128,"(16, 16)",31.82789206
9,10,32,"(16, 16)",57.97963031
9,10,56,"(16, 16)",48.62411443
9,10,80,"(16, 16)",42.1430819
9,10,104,"(16, 16)",37.41704585
9,10,128,"(16, 16)",33.24551
