rep,alp,num_cell,cell_size,sparse_freq,filter_dim,error
1,1,26,50,2,"(8, 8)",6.707218654
1,1,26,50,4,"(8, 8)",7.487498227
1,1,26,50,6,"(8, 8)",7.877523351
1,1,26,50,8,"(8, 8)",8.209424897
1,1,26,100,2,"(8, 8)",6.720956272
1,1,26,100,4,"(8, 8)",7.390166641
1,1,26,100,6,"(8, 8)",7.929487615
1,1,26,100,8,"(8, 8)",8.234997605
1,1,26,200,2,"(8, 8)",6.639954585
1,1,26,200,4,"(8, 8)",7.391569501
1,1,26,200,6,"(8, 8)",7.877897184
1,1,26,200,8,"(8, 8)",8.240142713
1,1,32,50,2,"(8, 8)",6.108757437
1,1,32,50,4,"(8, 8)",7.008893222
1,1,32,50,6,"(8, 8)",7.496503396
1,1,32,50,8,"(8, 8)",7.7761763
1,1,32,100,2,"(8, 8)",6.143701768
1,1,32,100,4,"(8, 8)",7.008111614
1,1,32,100,6,"(8, 8)",7.462887302
1,1,32,100,8,"(8, 8)",7.833232744
1,1,32,200,2,"(8, 8)",6.124477442
1,1,32,200,4,"(8, 8)",6.994441959
1,1,32,200,6,"(8, 8)",7.506585599
1,1,32,200,8,"(8, 8)",7.832590136
1,10,8,50,2,"(8, 8)",14.4928083
1,10,8,50,4,"(8, 8)",13.18656202
1,10,8,50,6,"(8, 8)",13.41380997
1,10,8,50,8,"(8, 8)",13.46085858
1,10,8,100,2,"(8, 8)",14.44375409
1,10,8,100,4,"(8, 8)",13.21744857
1,10,8,100,6,"(8, 8)",13.47997961
1,10,8,100,8,"(8, 8)",13.64725154
1,10,8,200,2,"(8, 8)",14.26360742
1,10,8,200,4,"(8, 8)",13.25313128
1,10,8,200,6,"(8, 8)",13.40771974
1,10,8,200,8,"(8, 8)",13.52482851
1,10,14,50,2,"(8, 8)",10.69467154
1,10,14,50,4,"(8, 8)",11.09535932
1,10,14,50,6,"(8, 8)",11.5871481
1,10,14,50,8,"(8, 8)",11.91818576
1,10,14,100,2,"(8, 8)",10.6356236
1,10,14,100,4,"(8, 8)",11.06294965
1,10,14,100,6,"(8, 8)",11.68160519
1,10,14,100,8,"(8, 8)",12.00453879
1,10,14,200,2,"(8, 8)",10.59362469
1,10,14,200,4,"(8, 8)",11.05700202
1,10,14,200,6,"(8, 8)",11.58738349
1,10,14,200,8,"(8, 8)",11.92827437
1,10,20,50,2,"(8, 8)",9.454081942
1,10,20,50,4,"(8, 8)",10.40347794
1,10,20,50,6,"(8, 8)",10.87742781
1,10,20,50,8,"(8, 8)",11.2882133
1,10,20,100,2,"(8, 8)",9.459543316
1,10,20,100,4,"(8, 8)",10.39780007
1,10,20,100,6,"(8, 8)",10.93570472
1,10,20,100,8,"(8, 8)",11.2317574
1,10,20,200,2,"(8, 8)",9.493006491
1,10,20,200,4,"(8, 8)",10.3983999
1,10,20,200,6,"(8, 8)",10.95890571
1,10,20,200,8,"(8, 8)",11.29018448
1,10,26,50,2,"(8, 8)",8.998197799
1,10,26,50,4,"(8, 8)",10.01564366
1,10,26,50,6,"(8, 8)",10.58076298
1,10,26,50,8,"(8, 8)",10.96145587
1,10,26,100,2,"(8, 8)",8.93621198
1,10,26,100,4,"(8, 8)",10.03990356
1,10,26,100,6,"(8, 8)",10.60793307
1,10,26,100,8,"(8, 8)",10.97154196
1,10,26,200,2,"(8, 8)",8.93079023
1,10,26,200,4,"(8, 8)",10.00199565
1,10,26,200,6,"(8, 8)",10.64280483
1,10,26,200,8,"(8, 8)",10.95026181
1,10,32,50,2,"(8, 8)",8.647335158
1,10,32,50,4,"(8, 8)",9.848405397
1,10,32,50,6,"(8, 8)",10.39131903
1,10,32,50,8,"(8, 8)",10.80373455
1,10,32,100,2,"(8, 8)",8.637448381
1,10,32,100,4,"(8, 8)",9.854863944
1,10,32,100,6,"(8, 8)",10.41043859
1,10,32,100,8,"(8, 8)",10.79257077
1,10,32,200,2,"(8, 8)",8.62937153
1,10,32,200,4,"(8, 8)",9.867653347
1,10,32,200,6,"(8, 8)",10.40662867
1,10,32,200,8,"(8, 8)",10.77243929
2,0.01,8,50,2,"(8, 8)",31.39074494
2,0.01,8,50,4,"(8, 8)",31.34874055
2,0.01,8,50,6,"(8, 8)",31.19476833
2,0.01,8,50,8,"(8, 8)",30.51046773
2,0.01,8,100,2,"(8, 8)",30.98978342
2,0.01,8,100,4,"(8, 8)",31.06241717
2,0.01,8,100,6,"(8, 8)",30.95182712
2,0.01,8,100,8,"(8, 8)",30.8107043
2,0.01,8,200,2,"(8, 8)",30.86045297
2,0.01,8,200,4,"(8, 8)",32.34045517
2,0.01,8,200,6,"(8, 8)",31.42617697
2,0.01,8,200,8,"(8, 8)",31.12394106
2,0.01,14,50,2,"(8, 8)",28.51190405
2,0.01,14,50,4,"(8, 8)",29.81441333
2,0.01,14,50,6,"(8, 8)",29.43852099
2,0.01,14,50,8,"(8, 8)",28.77782904
2,0.01,14,100,2,"(8, 8)",28.50165493
2,0.01,14,100,4,"(8, 8)",30.26467603
2,0.01,14,100,6,"(8, 8)",29.35001931
2,0.01,14,100,8,"(8, 8)",28.31173301
2,0.01,14,200,2,"(8, 8)",29.09864748
2,0.01,14,200,4,"(8, 8)",29.36765902
2,0.01,14,200,6,"(8, 8)",29.09730785
2,0.01,14,200,8,"(8, 8)",28.92248119
2,0.01,20,50,2,"(8, 8)",25.74531261
2,0.01,20,50,4,"(8, 8)",26.33130769
2,0.01,20,50,6,"(8, 8)",25.76489827
2,0.01,20,50,8,"(8, 8)",25.25398533
2,0.01,20,100,2,"(8, 8)",26.0293075
2,0.01,20,100,4,"(8, 8)",26.43774695
2,0.01,20,100,6,"(8, 8)",25.51264229
2,0.01,20,100,8,"(8, 8)",24.91728443
2,0.01,20,200,2,"(8, 8)",25.95267206
2,0.01,20,200,4,"(8, 8)",27.35920043
2,0.01,20,200,6,"(8, 8)",25.5778121
2,0.01,20,200,8,"(8, 8)",24.77899006
2,0.01,26,50,2,"(8, 8)",22.02860576
2,0.01,26,50,4,"(8, 8)",21.43505383
2,0.01,26,50,6,"(8, 8)",20.54434627
2,0.01,26,50,8,"(8, 8)",19.64607313
2,0.01,26,100,2,"(8, 8)",21.64458694
2,0.01,26,100,4,"(8, 8)",22.23673925
2,0.01,26,100,6,"(8, 8)",20.32941828
2,0.01,26,100,8,"(8, 8)",20.31611268
2,0.01,26,200,2,"(8, 8)",21.40905244
2,0.01,26,200,4,"(8, 8)",21.53428064
2,0.01,26,200,6,"(8, 8)",19.99158711
2,0.01,26,200,8,"(8, 8)",19.60265346
2,0.01,32,50,2,"(8, 8)",17.31626625
2,0.01,32,50,4,"(8, 8)",15.926493
2,0.01,32,50,6,"(8, 8)",15.19928438
2,0.01,32,50,8,"(8, 8)",14.54883914
2,0.01,32,100,2,"(8, 8)",17.75511354
2,0.01,32,100,4,"(8, 8)",16.10614946
2,0.01,32,100,6,"(8, 8)",15.33712669
2,0.01,32,100,8,"(8, 8)",14.84453341
2,0.01,32,200,2,"(8, 8)",17.37571418
2,0.01,32,200,4,"(8, 8)",16.11542706
2,0.01,32,200,6,"(8, 8)",14.81590367
2,0.01,32,200,8,"(8, 8)",14.1846441
2,0.1,8,50,2,"(8, 8)",17.84567673
2,0.1,8,50,4,"(8, 8)",17.9909428
2,0.1,8,50,6,"(8, 8)",17.27561718
2,0.1,8,50,8,"(8, 8)",17.23456834
2,0.1,8,100,2,"(8, 8)",17.736332
2,0.1,8,100,4,"(8, 8)",17.60148307
2,0.1,8,100,6,"(8, 8)",17.32244422
2,0.1,8,100,8,"(8, 8)",17.08076947
2,0.1,8,200,2,"(8, 8)",17.74816681
2,0.1,8,200,4,"(8, 8)",17.55106717
2,0.1,8,200,6,"(8, 8)",17.01573844
2,0.1,8,200,8,"(8, 8)",17.18522401
