rep,alp,num_cell,cell_size,sparse_freq,filter_dim,error
1,0.01,320,100,2,"(32, 32)",52.6465489356866
1,0.01,320,100,4,"(32, 32)",62.6528107191491
1,0.01,320,100,6,"(32, 32)",63.6687363226593
1,0.01,320,100,8,"(32, 32)",60.5312627616085
1,0.01,320,200,2,"(32, 32)",52.760312053229
1,0.01,320,200,4,"(32, 32)",63.4345848278099
1,0.01,320,200,6,"(32, 32)",64.1642176701597
1,0.01,320,200,8,"(32, 32)",62.5308626497502
1,0.01,416,50,2,"(32, 32)",37.9052310061313
1,0.01,416,50,4,"(32, 32)",39.9853122447793
1,0.01,416,50,6,"(32, 32)",36.7003138453397
1,0.01,416,50,8,"(32, 32)",25.4076849988489
1,0.01,416,100,2,"(32, 32)",37.9451204844457
1,0.01,416,100,4,"(32, 32)",39.0888638084331
1,0.01,416,100,6,"(32, 32)",35.2702453047526
1,0.01,416,100,8,"(32, 32)",28.1247255439083
1,0.01,416,200,2,"(32, 32)",38.5787347534494
1,0.01,416,200,4,"(32, 32)",38.4680822765371
1,0.01,416,200,6,"(32, 32)",32.8924619764256
1,0.01,416,200,8,"(32, 32)",34.3861585781825
1,0.01,512,50,2,"(32, 32)",17.1522835904419
1,0.01,512,50,4,"(32, 32)",5.18364121646033
1,0.01,512,50,6,"(32, 32)",5.39406911319278
1,0.01,512,50,8,"(32, 32)",6.38803652546186
1,0.01,512,100,2,"(32, 32)",17.3702420093849
1,0.01,512,100,4,"(32, 32)",8.62170457771777
1,0.01,512,100,6,"(32, 32)",5.39238252599355
1,0.01,512,100,8,"(32, 32)",5.7146738669854
1,0.01,512,200,2,"(32, 32)",18.2915871632209
1,0.01,512,200,4,"(32, 32)",5.82200878438022
1,0.01,512,200,6,"(32, 32)",8.11472621754384
1,0.01,512,200,8,"(32, 32)",5.67954846911163
1,0.1,128,50,2,"(32, 32)",26.269842296021
1,0.1,128,50,4,"(32, 32)",35.438272188577
1,0.1,128,50,6,"(32, 32)",42.93846300314
1,0.1,128,50,8,"(32, 32)",42.0450434064329
