rep,dwt_type,lv,alp,num_cell,filter_dim,error
1,db2,3,0.1,128,"(32, 32)",82.90411484632936
1,db2,3,0.1,224,"(32, 32)",60.753860005638465
1,db2,3,0.1,320,"(32, 32)",47.84188406586513
1,db2,3,0.1,416,"(32, 32)",40.39494553853285
1,db2,3,0.1,512,"(32, 32)",34.41727475298007
1,db2,3,1.0,128,"(32, 32)",128.26521066809468
1,db2,3,1.0,224,"(32, 32)",71.82477185179567
1,db2,3,1.0,320,"(32, 32)",53.18861185384255
1,db2,3,1.0,416,"(32, 32)",43.44876979934433
1,db2,3,1.0,512,"(32, 32)",36.63024948047656
1,db2,3,10.0,128,"(32, 32)",153.80205027003655
1,db2,3,10.0,224,"(32, 32)",75.56548738214279
1,db2,3,10.0,320,"(32, 32)",53.71861763272668
1,db2,3,10.0,416,"(32, 32)",44.40829117316556
1,db2,3,10.0,512,"(32, 32)",38.371058556751144
2,db2,1,0.01,128,"(32, 32)",183.12487539866507
2,db2,1,0.01,224,"(32, 32)",163.87261061450457
2,db2,1,0.01,320,"(32, 32)",148.80050089146798
2,db2,1,0.01,416,"(32, 32)",134.99793980757195
2,db2,1,0.01,512,"(32, 32)",121.47382476231854
2,db2,1,0.1,128,"(32, 32)",184.1549135189087
2,db2,1,0.1,224,"(32, 32)",163.39032908691271
2,db2,1,0.1,320,"(32, 32)",147.3179734208157
2,db2,1,0.1,416,"(32, 32)",130.4198638296623
2,db2,1,0.1,512,"(32, 32)",112.53892440496126
2,db2,1,1.0,128,"(32, 32)",201.91579568790254
2,db2,1,1.0,224,"(32, 32)",187.36854916717078
2,db2,1,1.0,320,"(32, 32)",173.65998438440445
2,db2,1,1.0,416,"(32, 32)",157.23922379629403
2,db2,1,1.0,512,"(32, 32)",136.93303791195044
2,db2,1,10.0,128,"(32, 32)",209.0486006559677
2,db2,1,10.0,224,"(32, 32)",194.17631115952645
2,db2,1,10.0,320,"(32, 32)",180.42879210053994
2,db2,1,10.0,416,"(32, 32)",165.05765645071702
2,db2,1,10.0,512,"(32, 32)",144.68953823029887
2,db2,2,0.01,128,"(32, 32)",138.40991839992756
2,db2,2,0.01,224,"(32, 32)",113.84499455414884
2,db2,2,0.01,320,"(32, 32)",97.18327264454041
2,db2,2,0.01,416,"(32, 32)",84.65931170599437
2,db2,2,0.01,512,"(32, 32)",72.7814977305067
2,db2,2,0.1,128,"(32, 32)",137.32726010223718
2,db2,2,0.1,224,"(32, 32)",108.48599064824523
2,db2,2,0.1,320,"(32, 32)",82.74714925413612
2,db2,2,0.1,416,"(32, 32)",61.601003002076325
2,db2,2,0.1,512,"(32, 32)",45.729296351127985
2,db2,2,1.0,128,"(32, 32)",179.26620410156343
2,db2,2,1.0,224,"(32, 32)",144.36009375835786
2,db2,2,1.0,320,"(32, 32)",90.00368545191901
2,db2,2,1.0,416,"(32, 32)",58.25513465091125
2,db2,2,1.0,512,"(32, 32)",44.26215376676781
2,db2,2,10.0,128,"(32, 32)",194.65086676000166
2,db2,2,10.0,224,"(32, 32)",160.06483414276352
2,db2,2,10.0,320,"(32, 32)",95.91451848527525
2,db2,2,10.0,416,"(32, 32)",60.28191394746788
2,db2,2,10.0,512,"(32, 32)",46.02425872686514
2,db2,3,0.01,128,"(32, 32)",84.44069116126126
2,db2,3,0.01,224,"(32, 32)",66.95540760471425
2,db2,3,0.01,320,"(32, 32)",58.260550562636915
2,db2,3,0.01,416,"(32, 32)",51.055817109550574
2,db2,3,0.01,512,"(32, 32)",44.11242781968561
2,db2,3,0.1,128,"(32, 32)",83.56227697258505
2,db2,3,0.1,224,"(32, 32)",60.13103205823046
2,db2,3,0.1,320,"(32, 32)",47.985593382193485
2,db2,3,0.1,416,"(32, 32)",40.42144357563848
2,db2,3,0.1,512,"(32, 32)",34.5825794245036
2,db2,3,1.0,128,"(32, 32)",128.0468356306424
2,db2,3,1.0,224,"(32, 32)",72.7009965956854
2,db2,3,1.0,320,"(32, 32)",52.800216817410664
2,db2,3,1.0,416,"(32, 32)",43.49704140434607
2,db2,3,1.0,512,"(32, 32)",36.79029972104676
2,db2,3,10.0,128,"(32, 32)",153.71479472457432
2,db2,3,10.0,224,"(32, 32)",75.70812246166948
2,db2,3,10.0,320,"(32, 32)",53.41834019951978
2,db2,3,10.0,416,"(32, 32)",44.215933709384956
2,db2,3,10.0,512,"(32, 32)",38.14057094096627
3,db2,1,0.01,128,"(32, 32)",183.07779086646454
3,db2,1,0.01,224,"(32, 32)",163.68457048437566
3,db2,1,0.01,320,"(32, 32)",148.23095548635646
3,db2,1,0.01,416,"(32, 32)",135.2037182804494
3,db2,1,0.01,512,"(32, 32)",121.7577954250369
3,db2,1,0.1,128,"(32, 32)",184.35115834372215
