rep,alp,num_cell,error
3,0.1,104,13.12468581050654
3,0.1,128,11.79012767512308
3,1.0,32,21.93750043472333
3,1.0,56,17.162380658739867
3,1.0,80,14.365304480199432
3,1.0,104,12.417576152766918
3,1.0,128,10.826301542273267
3,10.0,32,23.187298714722917
3,10.0,56,17.766559774185794
3,10.0,80,14.852216053026936
3,10.0,104,12.806427498178923
3,10.0,128,11.341034535308262
4,0.01,32,24.826280509753662
4,0.01,56,21.448702985057416
4,0.01,80,19.103831425189824
4,0.01,104,17.368742769781353
4,0.01,128,15.902813073590611
4,0.1,32,20.721406746171535
4,0.1,56,17.318725898695618
4,0.1,80,14.929060974229612
4,0.1,104,13.051377813456702
4,0.1,128,11.707311311871576
4,1.0,32,21.767966468328176
4,1.0,56,16.988334467969644
4,1.0,80,14.361277390941257
4,1.0,104,12.460855915436294
4,1.0,128,10.876354089380682
4,10.0,32,23.379678594568034
4,10.0,56,17.78022438671524
4,10.0,80,14.73823077822328
4,10.0,104,12.690032555889337
4,10.0,128,11.285094559746149
5,0.01,32,24.782179210121694
5,0.01,56,21.605370934623092
5,0.01,80,19.18332798237178
5,0.01,104,17.406256684279743
5,0.01,128,15.887388786929117
5,0.1,32,20.576179754240304
5,0.1,56,17.408824463169623
5,0.1,80,14.88638421400714
5,0.1,104,13.148150417663983
5,0.1,128,11.657283951869813
5,1.0,32,21.859034352242094
5,1.0,56,16.981815710321907
5,1.0,80,14.229141227881879
5,1.0,104,12.275543517842591
5,1.0,128,10.896817825994438
5,10.0,32,23.134778156655535
5,10.0,56,17.824067438884928
5,10.0,80,14.793053074010391
5,10.0,104,12.659234794644481
5,10.0,128,11.251788866022455
6,0.01,32,24.730738301993128
6,0.01,56,21.507065343990874
6,0.01,80,19.20723174515932
6,0.01,104,17.327062328283542
6,0.01,128,15.824295288593904
6,0.1,32,20.862558369129186
6,0.1,56,17.43154072537901
6,0.1,80,14.822808778879084
6,0.1,104,13.146346834353311
6,0.1,128,11.788565309833466
6,1.0,32,21.916617776601047
6,1.0,56,17.161905770457786
6,1.0,80,14.392546054381421
6,1.0,104,12.437206015634773
6,1.0,128,10.919304584815226
6,10.0,32,23.082700571506535
6,10.0,56,17.778938022475675
6,10.0,80,14.681686614435087
6,10.0,104,12.770139159875967
6,10.0,128,11.216795004516213
7,0.01,32,24.89208757853254
7,0.01,56,21.511106416913687
7,0.01,80,19.36276311529386
7,0.01,104,17.262112110815618
7,0.01,128,15.848262467800406
7,0.1,32,20.664778571891183
7,0.1,56,17.224844904451878
7,0.1,80,14.866708319795244
7,0.1,104,13.203807275964405
7,0.1,128,11.690608462903466
7,1.0,32,21.85195179477593
7,1.0,56,17.060422218884884
7,1.0,80,14.377402461435304
7,1.0,104,12.432678668366266
7,1.0,128,10.972177171145205
7,10.0,32,23.11643559405244
7,10.0,56,17.784487464775747
7,10.0,80,14.550844955816919
7,10.0,104,12.632089418419708
7,10.0,128,11.23248894873253
8,0.01,32,25.017577896278983
8,0.01,56,21.440906665476984
8,0.01,80,19.262735686942797
8,0.01,104,17.334787613431647
8,0.01,128,15.79040660544816
8,0.1,32,20.644278746534102
8,0.1,56,17.39322469495828
8,0.1,80,14.948103967572
8,0.1,104,13.247010811525513
8,0.1,128,11.643076634657517
8,1.0,32,21.82990713633603
8,1.0,56,17.0860613001702
8,1.0,80,14.437610047816857
8,1.0,104,12.38301073752006
8,1.0,128,10.90404674059337
8,10.0,32,22.945347412830948
8,10.0,56,17.81345437153413
8,10.0,80,14.807763481159633
8,10.0,104,12.672671668131072
8,10.0,128,11.305243425072566
9,0.01,32,24.829301579362745
9,0.01,56,21.555748277744303
9,0.01,80,19.220069207296106
9,0.01,104,17.334391500500587
9,0.01,128,15.912152767063702
9,0.1,32,20.620529060125552
9,0.1,56,17.307465189560308
9,0.1,80,14.98966267741263
9,0.1,104,13.033508397818519
9,0.1,128,11.714426936983049
9,1.0,32,21.57508991174097
9,1.0,56,17.179037778329082
9,1.0,80,14.477761941001534
9,1.0,104,12.44916313453415
9,1.0,128,10.91201306422282
9,10.0,32,23.374440721971112
9,10.0,56,17.663277258917457
9,10.0,80,14.83373081374798
9,10.0,104,12.599516426373942
9,10.0,128,11.25441333246686
